1.5145e+11,-0.0014038,3.1096,9.3736,-0.034576,0.044876,-0.054504,9.8618,9.1873,-14.583
1.5145e+11,0.057175,3.0083,9.3848,-0.056335,0.097229,-0.050659,9.8618,9.1873,-14.583
1.5145e+11,0.054123,2.917,9.3555,-0.056763,0.1275,-0.036896,9.1782,8.1497,-15.585
1.5145e+11,-0.052826,2.9745,9.4082,-0.059464,0.14101,-0.029037,9.52,7.8049,-14.249
1.5145e+11,0.0039978,2.966,9.4126,-0.070053,0.15067,-0.030487,9.52,9.1873,-14.917
1.5145e+11,0.018433,2.9531,9.4766,-0.081802,0.16243,-0.031769,9.52,9.1873,-14.917
1.5145e+11,0.054001,2.8443,9.3908,-0.08757,0.14935,-0.034195,9.52,9.1873,-14.917
1.5145e+11,-0.11121,2.8191,9.5317,-0.074783,0.14427,-0.036163,9.1782,7.8049,-14.917
1.5145e+11,-0.08493,2.8085,9.3888,-0.052368,0.10968,-0.048187,11.23,9.8785,-14.917
1.5145e+11,-0.17613,2.8483,9.3157,-0.031631,0.057907,-0.037231,11.23,9.8785,-14.917
1.5145e+11,-0.25291,2.9073,9.2274,-0.038834,0.0096436,-0.017059,10.547,9.1873,-15.919
1.5145e+11,-0.058701,2.8362,9.337,-0.04393,-0.023636,0.01059,9.52,9.5337,-13.58
1.5145e+11,0.072815,2.8446,9.3948,-0.036835,-0.02829,0.032379,10.376,9.0149,-13.414
1.5145e+11,0.13536,2.8666,9.2956,-0.048843,0.0046692,0.038239,10.376,9.0149,-13.414
1.5145e+11,0.23727,2.9308,9.3042,-0.057785,0.039459,0.036041,9.6909,8.3237,-14.417
1.5145e+11,0.29146,2.9954,9.2641,-0.10999,0.084854,0.035431,8.493,9.5337,-15.919
1.5145e+11,0.2693,3.0048,9.2332,-0.15739,0.1452,0.033432,9.0073,8.6685,-15.417
1.5145e+11,0.21239,2.9801,9.2818,-0.19992,0.22961,0.052155,9.0073,8.6685,-15.417
1.5145e+11,0.28317,2.9306,9.4016,-0.23421,0.34497,0.066406,10.205,8.8425,-14.917
1.5145e+11,0.13179,2.9064,9.4381,-0.24533,0.44215,0.082809,10.205,9.8785,-13.914
1.5145e+11,-0.0064545,2.8786,9.4515,-0.22388,0.51338,0.09346,9.52,10.225,-13.914
1.5145e+11,-0.18407,2.9907,9.4379,-0.19485,0.47479,0.081635,9.52,10.225,-13.914
1.5145e+11,-0.3734,2.9983,9.3566,-0.17278,0.3976,0.087036,9.1782,8.8425,-14.583
1.5145e+11,-0.42827,2.9355,9.2954,-0.11452,0.24265,0.064316,11.403,10.052,-14.082
1.5145e+11,-0.60693,2.9712,9.2882,-0.049133,0.066879,0.035568,10.547,9.8785,-13.58
1.5145e+11,-0.6028,2.9162,9.3849,0.011063,-0.082642,0.011139,10.547,9.8785,-13.58
1.5145e+11,-0.51254,2.8502,9.4594,0.055161,-0.19626,-0.015656,11.23,12.299,-15.585
1.5145e+11,-0.35831,2.833,9.5035,0.076126,-0.24438,-0.01088,11.23,12.299,-15.585
1.5145e+11,-0.27867,2.8812,9.5278,0.049545,-0.22928,-0.0027618,10.034,10.052,-13.748
1.5145e+11,-0.12427,2.8784,9.6009,0.021088,-0.18544,0.0069122,10.034,10.052,-13.748
1.5145e+11,-0.068497,2.9043,9.6167,0.0031891,-0.14301,0.012085,10.889,9.8785,-14.917
1.5145e+11,0.0057678,2.8925,9.6151,-0.017166,-0.083191,0.00093079,10.376,9.7061,-14.082
1.5145e+11,0.054779,3.0062,9.6219,-0.042953,-0.012589,-0.0054016,10.547,10.225,-13.914
1.5145e+11,-0.004837,2.9386,9.6889,-0.060059,0.025864,-0.00097656,10.547,10.225,-13.914
1.5145e+11,-0.18459,2.8844,9.6892,-0.042877,0.063263,0.026367,10.205,9.5337,-15.251
1.5145e+11,-0.28937,2.9275,9.6106,-0.011932,0.016205,0.036835,9.52,9.1873,-15.585
1.5145e+11,-0.24309,2.9367,9.4926,0.0070343,-0.032135,0.036514,10.718,9.3597,-13.414
1.5145e+11,-0.33228,3.0627,9.505,0.016754,-0.086243,0.021301,10.718,9.3597,-13.414
1.5145e+11,-0.10602,3.152,9.5419,0.012009,-0.12212,0.0050659,10.376,10.397,-14.751
1.5145e+11,-0.0017395,3.0494,9.5745,0.01239,-0.12764,0.002594,11.23,9.1873,-14.583
1.5145e+11,-0.040298,3.0528,9.7544,0.011124,-0.082825,-0.0059814,10.205,10.225,-13.914
1.5145e+11,0.069809,3.007,9.7847,0.010681,-0.021027,-0.0076141,10.205,10.225,-13.914
1.5145e+11,0.09314,3.0003,9.7191,0.00024414,0.042892,0.011475,9.6909,9.7061,-14.417
1.5145e+11,0.029022,2.9729,9.6485,0.028229,0.062805,0.018738,9.6909,10.744,-14.417
1.5145e+11,-0.024216,2.9749,9.5156,0.055374,0.076874,0.011154,10.718,11.089,-14.751
1.5145e+11,0.095047,3.0095,9.386,0.088303,0.058395,-0.019485,10.718,11.089,-14.751
1.5145e+11,0.044617,3.0616,9.2696,0.11342,0.032883,-0.046967,11.745,10.397,-14.751
1.5145e+11,-0.077621,3.1601,9.2242,0.11833,-0.0083923,-0.075684,10.547,9.1873,-13.914
1.5145e+11,-0.077621,3.1601,9.2242,0.11833,-0.0083923,-0.075684,10.547,9.1873,-13.914
1.5145e+11,-0.17186,3.2383,9.1418,0.091003,-0.019089,-0.090729,10.547,9.1873,-13.914
1.5145e+11,-0.10394,3.1896,9.2723,0.076462,-0.032455,-0.10204,10.547,10.57,-15.585
1.5145e+11,-0.14719,3.1437,9.2574,0.05603,-0.0024109,-0.12071,11.916,10.916,-17.255
1.5145e+11,-0.1501,3.1576,9.254,0.035629,0.0028076,-0.12988,10.547,10.57,-15.585
1.5145e+11,-0.097351,3.013,9.3062,-0.0050507,0.0024261,-0.12968,10.547,10.57,-15.585
1.5145e+11,-0.1142,2.9685,9.4294,-0.023239,-0.0062561,-0.13054,9.8618,10.57,-15.251
1.5145e+11,-0.096893,3.0058,9.4509,-0.031082,0.022736,-0.12492,11.06,10.397,-16.42
1.5145e+11,-0.1467,2.918,9.4677,-0.029572,0.047836,-0.13507,11.574,10.225,-13.914
1.5145e+11,-0.17107,2.9801,9.5112,-0.016998,0.057083,-0.12517,11.574,10.225,-13.914
1.5145e+11,-0.15367,2.9723,9.6053,0.010864,0.056824,-0.1208,10.376,10.052,-14.417
1.5145e+11,-0.20789,2.8975,9.568,0.031525,0.034164,-0.11218,9.52,9.5337,-16.252
1.5145e+11,-0.28217,2.9141,9.5764,0.049194,0.012802,-0.0979,11.574,10.225,-13.914
1.5145e+11,-0.33958,2.8016,9.5617,0.066208,0.0036621,-0.080353,11.574,10.225,-13.914
1.5145e+11,-0.14999,2.9298,9.3735,0.05513,0.040131,-0.063797,11.574,10.916,-14.583
1.5145e+11,-0.21127,3.0068,9.3307,0.043091,0.026978,-0.054245,12.257,9.8785,-13.58
1.5145e+11,-0.25169,3.0172,9.2679,0.019455,0.07016,-0.046387,10.034,8.6685,-13.748
1.5145e+11,-0.24121,3.1112,9.2175,-0.027573,0.099976,-0.027603,10.034,8.6685,-13.748
1.5145e+11,-0.2668,3.1422,9.187,-0.08725,0.17163,-0.024582,11.403,9.0149,-14.751
1.5145e+11,-0.11916,3.0696,9.2495,-0.14209,0.25484,-0.015305,11.23,10.57,-14.249
1.5145e+11,-0.25175,3.0749,9.238,-0.19759,0.28134,-0.0014496,11.06,11.089,-15.083
1.5145e+11,-0.34322,2.9963,9.2309,-0.22945,0.29561,-0.018143,11.06,11.089,-15.083
1.5145e+11,-0.41696,2.8853,9.213,-0.19492,0.22743,-0.038788,11.06,11.089,-15.083
1.5145e+11,-0.50502,2.8235,9.2177,-0.1282,0.11497,-0.051147,10.718,10.052,-16.086
1.5145e+11,-0.53746,2.6592,9.191,-0.034164,-0.0062561,-0.072189,11.574,10.57,-14.917
1.5145e+11,-0.58594,2.6542,9.2094,0.05687,-0.093994,-0.065384,11.574,10.57,-14.917
1.5145e+11,-0.55414,2.7135,9.2599,0.09874,-0.1519,-0.063629,10.889,9.1873,-14.249
1.5145e+11,-0.50006,2.8228,9.2622,0.1183,-0.14436,-0.050888,10.376,10.052,-13.414
1.5145e+11,-0.5909,2.9456,9.3047,0.059479,-0.13455,-0.019852,10.376,10.052,-13.414
1.5145e+11,-0.56371,3.0259,9.3601,-0.018066,-0.11789,0.0015106,11.403,10.052,-13.748
1.5145e+11,-0.53853,3.0003,9.4449,-0.10918,-0.066422,0.022446,10.376,9.7061,-13.08
1.5145e+11,-0.45186,2.8953,9.6349,-0.1622,-0.020706,0.043808,10.205,8.8425,-15.251
1.5145e+11,-0.44514,2.8007,9.6503,-0.18437,0.01062,0.050232,10.205,8.8425,-15.251
1.5145e+11,-0.47177,2.663,9.6075,-0.17415,0.013748,0.076584,9.8618,10.225,-13.914
1.5145e+11,-0.46809,2.5202,9.6939,-0.14418,-0.0069427,0.083847,10.889,11.263,-13.58
1.5145e+11,-0.41806,2.5239,9.821,-0.087601,-0.036118,0.099426,10.547,11.263,-15.251
1.5145e+11,-0.39009,2.5066,9.8831,-0.0050507,-0.090683,0.10001,10.547,11.263,-15.251
1.5145e+11,-0.34242,2.549,9.901,0.073135,-0.11694,0.11639,10.889,9.8785,-15.251
1.5145e+11,-0.21912,2.6374,9.932,0.11057,-0.15134,0.13544,10.718,10.397,-16.086
1.5145e+11,-0.071991,2.6375,9.8488,0.12791,-0.16125,0.14531,10.547,11.263,-14.249
1.5145e+11,-0.010895,2.7127,9.6151,0.16388,-0.16289,0.12996,10.547,11.263,-14.249
1.5145e+11,0.085266,2.8017,9.5671,0.1801,-0.14072,0.11247,10.718,10.744,-14.751
1.5145e+11,0.026596,2.8942,9.5071,0.16408,-0.11784,0.091522,11.403,9.3597,-14.751
1.5145e+11,0.020615,2.9401,9.539,0.11481,-0.10609,0.054626,11.403,9.3597,-14.751
1.5145e+11,0.035095,2.9543,9.454,0.069015,-0.090439,0.044464,11.403,9.3597,-14.751
1.5145e+11,0.00035095,2.9989,9.4992,0.030319,-0.055206,0.022858,11.23,8.1497,-14.249
1.5145e+11,0.066208,2.9786,9.3993,-0.02272,0.022797,0.00035095,11.23,10.57,-14.249
1.5145e+11,-0.013763,2.9531,9.5069,-0.052841,0.087967,-0.0046387,10.547,10.225,-15.585
1.5145e+11,-0.035843,2.9054,9.5239,-0.069427,0.15248,-0.010056,10.547,10.225,-15.585
1.5145e+11,-0.21855,2.8618,9.4863,-0.067963,0.16849,-0.0070038,10.376,9.3597,-14.751
1.5145e+11,-0.28305,2.8771,9.4299,-0.064316,0.18298,-0.013153,11.574,9.8785,-14.249
1.5145e+11,-0.38109,2.8838,9.3786,-0.054611,0.15547,-0.010223,10.547,8.8425,-14.583
1.5145e+11,-0.39432,2.9429,9.4231,-0.015762,0.095901,-0.024017,10.547,8.8425,-14.583
1.5145e+11,-0.47823,2.9221,9.3822,0.021622,0.087967,-0.019806,11.06,10.052,-14.417
1.5145e+11,-0.4213,3.0213,9.3001,0.022034,0.060699,-0.026367,10.718,9.0149,-14.751
1.5145e+11,-0.47055,3.0242,9.3391,0.0041504,0.036026,-0.02298,10.547,8.8425,-14.249
1.5145e+11,-0.384,3.0419,9.301,-0.039215,0.046417,-0.019562,10.547,8.8425,-14.249
1.5145e+11,-0.29117,3.058,9.3683,-0.072006,0.091492,-0.0044403,11.745,10.052,-14.751
1.5145e+11,-0.21584,2.9986,9.4837,-0.11366,0.090668,-0.0013428,10.718,10.397,-14.417
1.5145e+11,-0.13792,2.8503,9.4337,-0.11996,0.084366,-0.010803,10.889,10.916,-14.249
1.5145e+11,-0.10463,2.6553,9.4946,-0.10942,0.076019,-0.031265,10.889,10.916,-14.249
1.5145e+11,-0.15364,2.6073,9.5074,-0.070236,0.061325,-0.059662,11.574,11.263,-13.914
1.5145e+11,-0.11128,2.6358,9.5504,-0.031479,0.034058,-0.065933,10.034,9.0149,-14.751
1.5145e+11,-0.18335,2.604,9.4838,-0.0055084,0.0019531,-0.048599,11.403,8.6685,-14.751
1.5145e+11,-0.20412,2.5176,9.4651,0.032959,-0.052597,-0.028778,11.403,8.6685,-14.751
1.5145e+11,-0.32703,2.6021,9.3144,0.056488,-0.085281,-0.0046387,11.403,8.6685,-14.751
1.5145e+11,-0.34512,2.57,9.3287,0.090668,-0.1172,0.021271,11.403,9.7061,-15.752
1.5145e+11,-0.30334,2.6438,9.3107,0.096085,-0.12074,0.053955,11.06,11.089,-14.417
1.5145e+11,-0.29463,2.7393,9.178,0.099899,-0.098572,0.066589,11.06,11.089,-14.417
1.5145e+11,-0.38531,2.8067,9.0425,0.085342,-0.11833,0.074783,11.23,8.4961,-15.919
1.5145e+11,-0.31776,2.8732,9.0455,0.052277,-0.09375,0.090317,10.205,11.263,-14.917
1.5145e+11,-0.24608,2.8704,9.1777,0.049576,-0.07811,0.09642,10.547,9.8785,-13.914
1.5145e+11,-0.28059,2.8846,9.2493,0.058884,-0.072769,0.11249,10.547,9.8785,-13.914
1.5145e+11,-0.11224,2.9317,9.2378,0.092697,-0.047775,0.10745,11.745,9.3597,-14.751
1.5145e+11,-0.10431,2.9036,9.2071,0.11424,-0.036118,0.10181,10.205,9.5337,-15.251
1.5145e+11,-0.11121,2.9179,9.1397,0.12924,-0.047424,0.098175,11.23,8.8425,-14.917
1.5145e+11,-0.10744,2.9561,9.2346,0.11331,-0.10619,0.082047,11.23,8.8425,-14.917
1.5145e+11,-0.038559,3.1575,9.317,0.049988,-0.15001,0.055801,11.23,9.8785,-14.917
1.5145e+11,-0.012344,3.0267,9.474,0.00057983,-0.17525,0.016098,10.889,8.4961,-15.251
1.5145e+11,0.079361,3.0236,9.609,-0.039017,-0.17046,-0.023041,9.3491,9.7061,-15.083
1.5145e+11,0.13072,2.9482,9.8365,-0.077988,-0.10947,-0.064789,9.3491,9.7061,-15.083
1.5145e+11,0.24388,2.8163,9.9165,-0.083847,-0.04364,-0.073502,11.403,9.3597,-14.417
1.5145e+11,0.1767,2.7994,9.8778,-0.094345,0.032639,-0.063568,11.23,8.8425,-15.251
1.5145e+11,0.018494,2.7412,9.8083,-0.081573,0.065887,-0.04364,10.718,9.0149,-14.082
1.5145e+11,-0.081253,2.7782,9.7211,-0.074326,0.044693,-0.048737,10.718,9.0149,-14.082
1.5145e+11,-0.17725,2.7565,9.7229,-0.037674,0.020172,-0.04599,9.6909,9.3597,-15.752
1.5145e+11,-0.12875,2.6578,9.5623,-0.0074158,-0.023483,-0.054626,9.6909,9.3597,-15.752
1.5145e+11,-0.19263,2.707,9.5121,0.054672,-0.071243,-0.054413,10.034,9.7061,-15.417
1.5145e+11,-0.22803,2.7054,9.4438,0.10751,-0.087784,-0.040512,10.034,9.7061,-15.417
1.5145e+11,-0.23193,2.7606,9.362,0.14357,-0.10847,-0.026199,10.718,10.397,-15.752
1.5145e+11,-0.31419,2.8783,9.3014,0.14409,-0.092255,-0.0022888,10.889,9.8785,-14.249
1.5145e+11,-0.27188,2.9707,9.3457,0.12079,-0.06987,0.0020447,10.205,10.57,-14.583
1.5145e+11,-0.26286,3.0101,9.3605,0.075043,-0.049133,-0.0010834,10.205,10.57,-14.583
1.5145e+11,-0.28281,3.0396,9.4441,0.028793,-0.023895,-0.0036316,10.889,10.225,-14.249
1.5145e+11,-0.22823,2.9875,9.4507,-0.0050201,-0.00099182,-0.0086365,11.574,8.8425,-13.914
1.5145e+11,-0.20825,2.9168,9.5219,-0.0071259,0.032715,-0.0032959,9.3491,9.3597,-15.752
1.5145e+11,-0.25179,2.8911,9.4684,0.00047302,0.023483,0.0095062,9.3491,9.3597,-15.752
1.5145e+11,-0.27603,2.875,9.4186,0.014038,0.021484,0.017838,11.23,8.4961,-14.249
1.5145e+11,-0.14941,2.8626,9.3241,0.0036163,0.023026,0.027542,10.889,9.8785,-15.919
1.5145e+11,-0.14354,2.8918,9.3234,0.0046234,0.0044556,0.0052795,10.547,9.5337,-15.919
1.5145e+11,-0.14848,2.8665,9.3155,0.0048218,0.012421,-0.006546,10.547,9.5337,-15.919
1.5145e+11,-0.13998,2.935,9.2812,0.018494,0.00028992,-0.018372,10.718,10.397,-14.751
1.5145e+11,-0.17528,2.9649,9.3281,0.0095978,0.0036469,-0.041046,10.034,10.397,-13.748
1.5145e+11,-0.24818,2.9767,9.2675,-0.0030975,0.022919,-0.051254,10.547,9.8785,-13.58
1.5145e+11,-0.30173,3.0327,9.2018,-0.017456,0.010025,-0.038879,10.547,9.8785,-13.58
1.5145e+11,-0.33107,3.0562,9.1088,-0.044754,-0.0033417,-0.038132,9.6909,10.397,-14.751
1.5145e+11,-0.30713,3.0206,9.2198,-0.089294,-0.017654,-0.033981,10.034,10.397,-13.414
1.5145e+11,-0.2641,2.8682,9.2699,-0.097137,-0.038055,-0.025223,10.034,10.397,-13.414
1.5145e+11,-0.24159,2.8983,9.341,-0.074219,-0.04718,-0.019608,10.034,10.397,-13.414
1.5145e+11,-0.17604,2.8317,9.5079,-0.053741,-0.055008,-0.016098,10.205,9.8785,-15.251
1.5145e+11,-0.057037,2.8428,9.5045,-0.038223,-0.032532,-0.012207,10.034,10.052,-13.748
1.5145e+11,-0.025238,2.7761,9.6353,-0.033325,-0.015915,-0.018295,11.23,10.225,-15.585
1.5145e+11,-0.064636,2.8392,9.6153,-0.01947,0.0044098,-0.014648,11.23,10.225,-15.585
1.5145e+11,-0.12225,2.9368,9.5878,-0.037628,0.024887,-0.010498,10.205,9.8785,-13.914
1.5145e+11,-0.14629,2.9245,9.534,-0.041,0.025482,-0.0097198,10.889,9.5337,-13.58
1.5145e+11,-0.19467,2.8687,9.4937,-0.060196,0.01622,0.0026855,10.547,10.916,-14.249
1.5145e+11,-0.23369,2.9392,9.5371,-0.048721,0.022446,0.0040741,10.547,10.916,-14.249
1.5145e+11,-0.24457,2.9093,9.5326,-0.043869,0.011627,0.02034,9.6909,10.397,-14.751
1.5145e+11,-0.28896,2.9598,9.4117,-0.020157,-0.0081482,0.034134,10.718,10.052,-14.417
1.5145e+11,-0.40974,2.9939,9.2983,-0.01062,-0.0088348,0.040298,10.718,10.052,-14.417
1.5145e+11,-0.57124,3.1094,9.2439,-0.038544,-0.060318,0.054108,9.8618,10.225,-14.249
1.5145e+11,-0.66093,3.276,9.244,-0.057358,-0.094131,0.066025,9.8618,10.225,-15.919
1.5145e+11,-0.68983,3.3092,9.546,-0.12495,-0.15289,0.061615,10.376,9.7061,-14.417
1.5145e+11,-0.50357,3.2429,9.6364,-0.13524,-0.17191,0.061462,10.376,9.7061,-14.417
1.5145e+11,-0.33797,3.111,9.948,-0.11681,-0.16766,0.04924,8.493,9.5337,-14.917
1.5145e+11,-0.16202,2.986,10.092,-0.054306,-0.145,0.040573,9.6909,11.089,-13.748
1.5145e+11,-0.029282,2.8422,10.163,0.029633,-0.086349,0.05307,10.205,11.263,-15.585
1.5145e+11,0.0041046,2.7844,10.081,0.14017,-0.027847,0.065674,10.205,11.263,-15.585
1.5145e+11,0.045975,2.8841,9.8402,0.217,-0.015015,0.082321,8.8364,11.263,-15.919
1.5145e+11,0.060089,2.9736,9.7249,0.25426,-0.02713,0.10263,8.8364,11.263,-15.919
1.5145e+11,0.15627,3.0743,9.5801,0.25552,-0.049728,0.081314,8.1512,10.916,-13.914
1.5145e+11,0.1971,3.1042,9.5191,0.23943,-0.07225,0.048248,8.1512,10.916,-13.914
1.5145e+11,0.1918,3.1278,9.488,0.20171,-0.073868,0.013672,10.034,10.744,-15.752
1.5145e+11,0.19592,3.0064,9.3569,0.1747,-0.048065,0.0097198,10.376,9.7061,-15.417
1.5145e+11,0.23035,3.0131,9.3331,0.15186,0.0070038,0.019104,10.376,10.052,-14.751
1.5145e+11,0.24611,2.9987,9.2307,0.12282,0.072769,0.024063,10.376,10.052,-14.751
1.5145e+11,0.20897,3.04,9.2525,0.070557,0.11742,0.022614,11.06,8.6685,-15.083
1.5145e+11,0.18576,3.0024,9.164,0.043365,0.16103,0.020828,9.1782,9.1873,-14.583
1.5145e+11,0.079315,3.0182,9.0396,0.033127,0.16331,0.012512,10.205,8.4961,-13.914
1.5145e+11,-0.093903,3.0027,9.0253,0.0057983,0.15359,0.0028381,10.205,8.4961,-13.914
1.5145e+11,-0.13063,2.9614,9.0876,0.0047913,0.11829,0.009079,9.6909,7.6324,-13.748
0,-0.067215,2.9123,9.1552,-0.042664,0.063385,0.032883,10.205,9.5337,-15.251
0,-0.067215,2.9123,9.1552,-0.042664,0.063385,0.032883,10.205,9.5337,-15.251
1.5145e+11,-0.067215,2.9123,9.1552,-0.042664,0.063385,0.032883,10.205,9.5337,-15.251
1.5145e+11,-0.09697,2.9078,9.2344,-0.046875,0.027924,0.068237,10.547,9.1873,-14.249
1.5145e+11,-0.030106,2.9159,9.2382,-0.061417,0.025467,0.080872,10.889,10.57,-14.583
1.5145e+11,0.05452,2.9703,9.4582,-0.060379,0.018784,0.079239,9.52,9.8785,-14.583
1.5145e+11,0.18015,2.9044,9.5499,-0.06604,0.027405,0.085495,9.52,9.8785,-14.583
1.5145e+11,0.23297,2.7747,9.6532,-0.039261,0.065323,0.085526,10.889,8.4961,-13.248
1.5145e+11,0.19873,2.7994,9.6525,-0.025269,0.075729,0.09935,10.718,8.6685,-14.082
1.5145e+11,0.18068,2.8608,9.6176,-0.015396,0.082397,0.1049,10.718,8.6685,-14.082
1.5145e+11,0.13458,2.8197,9.6366,-0.0017242,0.088425,0.11746,10.718,8.6685,-14.082
1.5145e+11,0.1176,2.9019,9.5563,0.026779,0.090729,0.12091,11.06,9.7061,-14.082
1.5145e+11,0.13475,2.9274,9.3509,0.061478,0.087585,0.12402,10.718,9.0149,-15.417
1.5145e+11,0.1554,3.1145,9.3071,0.079239,0.020203,0.10281,11.916,9.8785,-14.583
1.5145e+11,0.16988,3.1507,9.3145,0.091736,-0.0040283,0.069534,11.916,9.8785,-14.583
1.5145e+11,0.24355,3.1936,9.3225,0.081284,0.0067596,0.038925,10.718,7.9773,-14.417
1.5145e+11,0.18079,3.2836,9.3201,0.064301,0.012497,0.013504,11.06,8.6685,-14.082
1.5145e+11,0.1777,3.2665,9.3531,0.029785,0.055405,-0.0024567,11.23,9.1873,-13.914
1.5145e+11,0.059586,3.2932,9.358,0.0049896,0.064041,-0.013153,11.23,9.1873,-13.914
1.5145e+11,0.064987,3.2361,9.3822,-0.035202,0.10533,-0.025665,9.6909,9.7061,-14.417
1.5145e+11,0.064972,3.3079,9.3547,-0.061401,0.093399,-0.03537,10.034,7.9773,-13.748
1.5145e+11,0.10822,3.2273,9.3532,-0.07283,0.089218,-0.057983,10.889,8.8425,-15.251
1.5145e+11,0.0041504,3.0733,9.4488,-0.069946,0.092377,-0.071243,10.889,8.8425,-15.251
1.5145e+11,0.012558,3.0348,9.4163,-0.038818,0.052643,-0.083054,11.745,8.3237,-13.414
1.5145e+11,-0.02388,2.9964,9.443,0.00090027,0.052841,-0.074188,10.376,9.3597,-13.08
1.5145e+11,-0.0089569,2.9425,9.5498,0.054596,0.046478,-0.076508,10.889,10.57,-14.583
1.5145e+11,-0.045044,2.8762,9.4507,0.070679,0.012604,-0.086655,10.889,10.57,-14.583
1.5145e+11,-0.076431,3.0114,9.3896,0.067429,0.016357,-0.080704,11.574,9.1873,-14.917
1.5145e+11,-0.056335,2.9865,9.3523,0.058456,-0.0018311,-0.065186,11.403,9.0149,-14.751
