timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1504199500.830461,0.076520,0.737851,0.411337,0.791931,0.084992,0.002068,0.056563,-0.672699,-0.737751,0.024110,0.111206,-0.125149,19.652422,-11.210263,-28.833618,,,,,,,
1504199500.840471,0.078004,0.745551,0.410977,0.761256,0.144874,0.044606,0.057253,-0.678377,-0.732480,0.032713,0.104341,-0.090991,19.652422,-11.210263,-28.833618,,,,,,,
1504199500.850481,0.079928,0.753097,0.411277,0.743621,0.237677,0.092444,0.058251,-0.683901,-0.727245,0.031898,0.118411,-0.047733,19.504992,-11.961835,-28.378387,,,,,,,
1504199500.860490,0.082620,0.760323,0.412089,0.701681,0.349877,0.124196,0.059800,-0.689155,-0.722142,0.030502,0.127037,-0.021755,19.504992,-11.961835,-28.378387,,,,,,,
1504199500.870500,0.085695,0.766870,0.413168,0.614395,0.380424,0.132530,0.061632,-0.693885,-0.717444,0.042143,0.116233,-0.030542,19.807024,-12.411679,-27.774261,,,,,,,
1504199500.880510,0.088443,0.772376,0.414277,0.511587,0.327999,0.124973,0.063265,-0.697839,-0.713455,0.059126,0.113671,-0.075302,19.807024,-12.411679,-27.774261,,,,,,,
1504199500.890520,0.090010,0.776941,0.415365,0.428444,0.197626,0.114384,0.064096,-0.701101,-0.710175,0.075598,0.083395,-0.116317,20.031115,-12.185224,-28.000397,,,,,,,
1504199500.900530,0.090443,0.780987,0.416354,0.390251,0.086062,0.105976,0.064147,-0.703981,-0.707316,0.090959,0.050752,-0.131093,20.031115,-12.185224,-28.000397,,,,,,,
1504199500.910539,0.089985,0.784857,0.417386,0.373632,0.010539,0.108215,0.063577,-0.706724,-0.704627,0.097723,0.036390,-0.111429,20.108263,-12.860486,-27.695129,,,,,,,
1504199500.920549,0.089106,0.788718,0.418587,0.379843,-0.003382,0.124261,0.062715,-0.709451,-0.701959,0.099700,0.036584,-0.103247,20.108263,-12.860486,-27.695129,,,,,,,
1504199500.930559,0.088122,0.792803,0.420296,0.401226,0.029430,0.168004,0.061769,-0.712323,-0.699128,0.104781,0.034970,-0.088622,20.258593,-12.860257,-27.469788,,,,,,,
1504199500.940569,0.086779,0.797022,0.422844,0.402149,0.050669,0.230945,0.060568,-0.715278,-0.696211,0.094461,0.044028,-0.059405,20.258593,-12.860257,-27.469788,,,,,,,
1504199500.950578,0.084745,0.800949,0.426385,0.357018,0.049910,0.293845,0.058914,-0.718017,-0.693527,0.091583,0.056884,-0.061783,19.809282,-13.311688,-27.767517,,,,,,,
1504199500.960588,0.081983,0.804302,0.430806,0.294780,0.038646,0.347127,0.056801,-0.720346,-0.691285,0.097176,0.077585,-0.077422,19.809282,-13.311688,-27.767517,,,,,,,
1504199500.970598,0.078799,0.807252,0.435928,0.255287,0.059180,0.383314,0.054432,-0.722390,-0.689341,0.081813,0.110726,-0.082480,19.885637,-13.537396,-27.240631,,,,,,,
1504199500.980608,0.075679,0.809992,0.441239,0.240459,0.074218,0.385396,0.052131,-0.724282,-0.687531,0.055505,0.129692,-0.071197,19.885637,-13.537396,-27.240631,,,,,,,
1504199500.990576,0.072650,0.812584,0.446397,0.229813,0.065800,0.367247,0.049912,-0.726066,-0.685811,0.047943,0.146919,-0.076091,19.810823,-13.612744,-27.240265,,,,,,,
1504199501.000586,0.069549,0.815111,0.451159,0.227512,0.024295,0.334227,0.047657,-0.727801,-0.684130,0.040493,0.140155,-0.100553,19.810823,-13.612744,-27.240265,,,,,,,
1504199501.010595,0.066370,0.817635,0.455343,0.233743,-0.023664,0.291626,0.045360,-0.729530,-0.682443,0.038594,0.121834,-0.122596,19.661577,-13.913419,-27.238373,,,,,,,
1504199501.020605,0.063203,0.820186,0.458945,0.237909,-0.060953,0.252205,0.043081,-0.731273,-0.680723,0.043802,0.108607,-0.130647,19.661577,-13.913419,-27.238373,,,,,,,
1504199501.030615,0.060153,0.822826,0.462065,0.255005,-0.077046,0.221308,0.040889,-0.733071,-0.678922,0.050023,0.105858,-0.127917,19.886950,-14.062406,-27.236694,,,,,,,
1504199501.040625,0.057486,0.825633,0.464931,0.273467,-0.045216,0.207408,0.038959,-0.734977,-0.676972,0.047863,0.112281,-0.114959,19.886950,-14.062406,-27.236694,,,,,,,
1504199501.050635,0.055642,0.828623,0.467530,0.293351,0.027102,0.187034,0.037588,-0.737001,-0.674845,0.034982,0.124971,-0.092977,19.662294,-14.288114,-27.385559,,,,,,,
1504199501.060644,0.055166,0.831774,0.469675,0.312570,0.140999,0.152710,0.037139,-0.739128,-0.672541,0.031327,0.133705,-0.077566,19.662294,-14.288114,-27.385559,,,,,,,
1504199501.070654,0.055997,0.835217,0.471364,0.347530,0.225988,0.124868,0.037556,-0.741442,-0.669965,0.035504,0.124545,-0.066745,19.514330,-14.739987,-26.782501,,,,,,,
1504199501.080664,0.057761,0.839042,0.472620,0.385446,0.281115,0.098152,0.038573,-0.744003,-0.667062,0.030610,0.112991,-0.064445,19.514330,-14.739987,-26.782501,,,,,,,
1504199501.090674,0.060157,0.843116,0.473414,0.408148,0.300138,0.069338,0.039989,-0.746720,-0.663936,0.030369,0.109268,-0.075017,19.739550,-14.739270,-26.631958,,,,,,,
1504199501.100683,0.062832,0.847326,0.473790,0.421035,0.294731,0.043752,0.041567,-0.749513,-0.660683,0.033735,0.110033,-0.093757,19.739550,-14.739270,-26.631958,,,,,,,
1504199501.110693,0.065731,0.851723,0.473734,0.446662,0.280695,0.017136,0.043265,-0.752416,-0.657265,0.029687,0.122259,-0.103309,19.666246,-15.190366,-26.253784,,,,,,,
1504199501.120703,0.068974,0.856589,0.473000,0.507631,0.270651,-0.029706,0.045143,-0.755613,-0.653461,0.026985,0.133558,-0.092556,19.666246,-15.190366,-26.253784,,,,,,,
1504199501.130713,0.073476,0.859617,0.470834,0.587042,0.281797,-0.109643,0.047917,-0.757593,-0.650966,0.019741,0.150385,-0.064244,19.891314,-15.264203,-26.327667,,,,,,,
1504199501.140722,0.078055,0.865482,0.467619,0.604696,0.174105,-0.185208,0.050550,-0.761408,-0.646300,0.003451,0.168848,-0.020158,19.891314,-15.264203,-26.327667,,,,,,,
1504199501.150732,0.081676,0.870764,0.463111,0.523386,-0.040388,-0.270363,0.052561,-0.764821,-0.642095,0.045141,0.103353,-0.022227,20.042833,-15.639279,-25.949493,,,,,,,
1504199501.160742,0.083926,0.874809,0.457389,0.397162,-0.268363,-0.356639,0.053745,-0.767421,-0.638887,0.082973,0.098521,-0.102660,20.042833,-15.639279,-25.949493,,,,,,,
1504199501.170752,0.084932,0.877346,0.450646,0.249682,-0.472741,-0.421646,0.054223,-0.769045,-0.636891,0.105293,0.078600,-0.108562,20.043657,-15.789868,-25.648346,,,,,,,
1504199501.180761,0.088313,0.874917,0.440129,0.080599,-0.696083,-0.471729,0.056540,-0.767490,-0.638563,0.086023,0.097797,-0.079928,20.043657,-15.789868,-25.648346,,,,,,,
1504199501.190771,0.085432,0.873934,0.432373,-0.100417,-0.942835,-0.512169,0.054765,-0.766860,-0.639474,0.073577,0.070037,-0.088202,19.667299,-15.565518,-26.175934,,,,,,,
1504199501.200781,0.080409,0.871277,0.424606,-0.259880,-1.140783,-0.517433,0.051716,-0.765152,-0.641770,0.107464,0.074569,-0.119445,19.667299,-15.565518,-26.175934,,,,,,,
1504199501.210791,0.074075,0.867393,0.417411,-0.374553,-1.181436,-0.480201,0.047869,-0.762645,-0.645043,0.106031,0.080303,-0.137260,19.591127,-15.414807,-26.702271,,,,,,,
1504199501.220801,0.068510,0.862377,0.410694,-0.445263,-1.048770,-0.423988,0.044540,-0.759391,-0.649108,0.093521,0.085975,-0.090546,19.591127,-15.414807,-26.702271,,,,,,,
1504199501.230780,0.063735,0.857256,0.405534,-0.506603,-0.801123,-0.349813,0.041687,-0.756049,-0.653186,0.091201,0.082297,-0.013638,19.139101,-14.741376,-26.933441,,,,,,,
1504199501.240790,0.060358,0.851456,0.401777,-0.584165,-0.569345,-0.257492,0.039745,-0.752240,-0.657689,0.101887,0.057538,0.027318,19.139101,-14.741376,-26.933441,,,,,,,
1504199501.250799,0.057092,0.844805,0.399722,-0.679893,-0.463177,-0.146835,0.037881,-0.747842,-0.662795,0.114081,0.025857,-0.000276,19.137743,-14.739575,-27.833496,,,,,,,
1504199501.260809,0.053643,0.837173,0.398741,-0.760160,-0.435963,-0.054160,0.035900,-0.742754,-0.668602,0.122791,0.026933,-0.068367,19.137743,-14.739575,-27.833496,,,,,,,
1504199501.270819,0.049238,0.829182,0.399212,-0.808170,-0.400462,0.002266,0.033246,-0.737379,-0.674661,0.122363,0.068525,-0.102225,18.836626,-14.290921,-27.837616,,,,,,,
1504199501.280829,0.044977,0.820921,0.400038,-0.832376,-0.350193,0.016012,0.030644,-0.731774,-0.680858,0.086895,0.100365,-0.075169,18.836626,-14.290921,-27.837616,,,,,,,
1504199501.290838,0.041399,0.812734,0.400539,-0.811665,-0.309847,-0.007506,0.028455,-0.726170,-0.686926,0.062991,0.093250,-0.057687,18.609819,-13.841046,-28.291504,,,,,,,
1504199501.300848,0.039068,0.804810,0.400332,-0.760772,-0.238829,-0.043836,0.027077,-0.720699,-0.692719,0.060463,0.097209,-0.024581,18.609819,-13.841046,-28.291504,,,,,,,
1504199501.310858,0.037993,0.797576,0.399670,-0.707339,-0.119880,-0.084515,0.026530,-0.715665,-0.697939,0.047979,0.087613,0.010745,18.533083,-13.241071,-28.446198,,,,,,,
1504199501.320868,0.038860,0.790774,0.398420,-0.665346,0.037523,-0.123146,0.027324,-0.710898,-0.702765,0.041143,0.075674,0.034521,18.533083,-13.241071,-28.446198,,,,,,,
1504199501.330877,0.041583,0.784382,0.396731,-0.621359,0.185306,-0.148948,0.029425,-0.706388,-0.707213,0.040644,0.087079,0.044280,18.533083,-13.241071,-28.446198,,,,,,,
1504199501.340887,0.045467,0.778530,0.394934,-0.566135,0.283956,-0.153296,0.032359,-0.702234,-0.711211,0.039754,0.113351,0.040388,18.831423,-12.938535,-29.047760,,,,,,,
1504199501.350897,0.049941,0.773055,0.393110,-0.534845,0.324197,-0.158650,0.035732,-0.698325,-0.714888,0.035450,0.131690,0.024885,18.606356,-12.864697,-28.973877,,,,,,,
1504199501.360907,0.055117,0.766544,0.390562,-0.524390,0.285781,-0.179915,0.039682,-0.693650,-0.719219,0.041709,0.141587,-0.015843,18.606356,-12.864697,-28.973877,,,,,,,
1504199501.370916,0.058923,0.761166,0.388255,-0.529236,0.199531,-0.202187,0.042638,-0.689766,-0.722776,0.056178,0.132744,-0.068576,18.979876,-12.412549,-29.201324,,,,,,,
1504199501.380926,0.061979,0.755681,0.385737,-0.536224,0.108865,-0.218053,0.045080,-0.685784,-0.726407,0.055796,0.106378,-0.096881,18.979876,-12.412549,-29.201324,,,,,,,
1504199501.390936,0.064093,0.750091,0.383219,-0.549768,0.016270,-0.217913,0.046860,-0.681705,-0.730125,0.052994,0.122501,-0.102029,18.979021,-12.112409,-29.278564,,,,,,,
1504199501.400946,0.067335,0.735440,0.379323,-0.581625,-0.084681,-0.215668,0.049894,-0.670914,-0.739855,0.036272,0.127258,-0.098982,18.979021,-12.112409,-29.278564,,,,,,,
1504199501.410956,0.067354,0.729112,0.376853,-0.631471,-0.188686,-0.228379,0.050192,-0.666208,-0.744075,0.029184,0.106195,-0.108433,19.352129,-11.360715,-29.283295,,,,,,,
1504199501.420965,0.066273,0.722228,0.374436,-0.691014,-0.293695,-0.224028,0.049690,-0.661058,-0.748688,0.042107,0.102480,-0.120743,19.352129,-11.360715,-29.283295,,,,,,,
1504199501.430975,0.063948,0.714671,0.372391,-0.763367,-0.383706,-0.194107,0.048268,-0.655369,-0.753765,0.046352,0.111790,-0.136189,19.500887,-11.134137,-29.734619,,,,,,,
1504199501.440985,0.060906,0.706178,0.370846,-0.825662,-0.410938,-0.155741,0.046312,-0.648931,-0.759437,0.040816,0.126409,-0.146813,19.500887,-11.134137,-29.734619,,,,,,,
1504199501.450995,0.057685,0.697556,0.369841,-0.862907,-0.375505,-0.118509,0.044186,-0.642346,-0.765140,0.031376,0.141232,-0.132748,18.974459,-10.835599,-30.188141,,,,,,,
1504199501.461004,0.054780,0.688864,0.369182,-0.862575,-0.317992,-0.092992,0.042267,-0.635661,-0.770811,0.017044,0.138789,-0.109561,18.974459,-10.835599,-30.188141,,,,,,,
1504199501.470984,0.052266,0.680397,0.368653,-0.835603,-0.276662,-0.086614,0.040609,-0.629102,-0.776261,0.003077,0.122251,-0.090224,19.047991,-10.384824,-30.416351,,,,,,,
1504199501.480993,0.049891,0.671537,0.368056,-0.792840,-0.269550,-0.094024,0.039042,-0.622190,-0.781892,0.004247,0.113600,-0.095961,19.047991,-10.384824,-30.416351,,,,,,,
1504199501.491003,0.047557,0.664021,0.367385,-0.732120,-0.277516,-0.087500,0.037438,-0.616289,-0.786630,0.008979,0.117128,-0.112845,18.670839,-9.710904,-30.722351,,,,,,,
1504199501.501013,0.045034,0.657202,0.366772,-0.656571,-0.296264,-0.076662,0.035642,-0.610904,-0.790902,-0.003293,0.145328,-0.121177,18.670839,-9.710904,-30.722351,,,,,,,
1504199501.511023,0.042275,0.651255,0.366039,-0.567169,-0.331088,-0.088187,0.033612,-0.606185,-0.794613,-0.018674,0.163116,-0.127110,18.819933,-9.484784,-30.948669,,,,,,,
1504199501.521032,0.037794,0.642680,0.365667,-0.467313,-0.404360,-0.126307,0.030247,-0.599343,-0.799921,-0.023075,0.149407,-0.130163,18.819933,-9.484784,-30.948669,,,,,,,
1504199501.531042,0.034156,0.638570,0.363717,-0.387787,-0.504052,-0.186836,0.027420,-0.596048,-0.802480,-0.019257,0.130533,-0.140101,18.293734,-9.186536,-31.252228,,,,,,,
1504199501.541052,0.030093,0.635064,0.361048,-0.329507,-0.585466,-0.236759,0.024222,-0.593229,-0.804669,-0.009650,0.115873,-0.161594,18.293734,-9.186536,-31.252228,,,,,,,
1504199501.551062,0.025578,0.632173,0.357924,-0.269060,-0.648805,-0.264295,0.020633,-0.590899,-0.806482,-0.005954,0.117648,-0.167212,18.067568,-9.036511,-31.778931,,,,,,,
1504199501.561072,0.020597,0.629112,0.354735,-0.226597,-0.677924,-0.269507,0.016653,-0.588427,-0.808379,-0.008047,0.125872,-0.155458,18.067568,-9.036511,-31.778931,,,,,,,
1504199501.571081,0.015594,0.626998,0.351483,-0.201146,-0.694123,-0.264097,0.012627,-0.586716,-0.809694,-0.008340,0.121568,-0.139189,17.841784,-8.587964,-31.557831,,,,,,,
1504199501.581091,0.010223,0.625073,0.348437,-0.187600,-0.721961,-0.243744,0.008290,-0.585157,-0.810878,-0.000950,0.136029,-0.133061,17.841784,-8.587964,-31.557831,,,,,,,
1504199501.591101,0.004309,0.623181,0.345600,-0.188072,-0.770992,-0.227647,0.003499,-0.583621,-0.812019,0.001186,0.149447,-0.134698,17.391222,-8.589231,-31.933960,,,,,,,
1504199501.601111,-0.002401,0.620845,0.342751,-0.190850,-0.856209,-0.236041,-0.001953,-0.581723,-0.813385,0.003403,0.152066,-0.145020,17.391222,-8.589231,-31.933960,,,,,,,
1504199501.611120,-0.009717,0.618958,0.339475,-0.189221,-0.944625,-0.276444,-0.007915,-0.580187,-0.814445,0.007457,0.141405,-0.155755,16.940325,-8.365811,-32.161743,,,,,,,
1504199501.621130,-0.017559,0.617072,0.335664,-0.192870,-1.026603,-0.317934,-0.014320,-0.578649,-0.815451,0.015632,0.119207,-0.155802,16.940325,-8.365811,-32.161743,,,,,,,
1504199501.631140,-0.025963,0.615123,0.331386,-0.206150,-1.107443,-0.351971,-0.021202,-0.577059,-0.816427,0.011833,0.093019,-0.151209,16.413713,-8.216519,-32.989197,,,,,,,
1504199501.641150,-0.035063,0.612758,0.326804,-0.253712,-1.196542,-0.371110,-0.028678,-0.575126,-0.817562,0.008261,0.082847,-0.148884,16.413713,-8.216519,-32.989197,,,,,,,
1504199501.651159,-0.044952,0.609857,0.321979,-0.322675,-1.290797,-0.386007,-0.036836,-0.572750,-0.818902,0.012163,0.085201,-0.155463,15.812883,-8.068631,-33.291809,,,,,,,
1504199501.661169,-0.055752,0.606373,0.316916,-0.384222,-1.391506,-0.400880,-0.045789,-0.569891,-0.820444,0.022305,0.096578,-0.163657,15.812883,-8.068631,-33.291809,,,,,,,
1504199501.671179,-0.067205,0.602519,0.311593,-0.418841,-1.460470,-0.415762,-0.055330,-0.566719,-0.822051,0.031053,0.097496,-0.158891,15.061953,-7.921247,-33.669800,,,,,,,
1504199501.681189,-0.078652,0.598547,0.306081,-0.418714,-1.449805,-0.424320,-0.064912,-0.563443,-0.823601,0.033585,0.083081,-0.135337,15.061953,-7.921247,-33.669800,,,,,,,
1504199501.691198,-0.089524,0.594988,0.300573,-0.381840,-1.374452,-0.423321,-0.074041,-0.560498,-0.824839,0.030141,0.101972,-0.099691,14.535372,-7.473004,-33.974487,,,,,,,
1504199501.701208,-0.099394,0.592068,0.295105,-0.313733,-1.263125,-0.423400,-0.082340,-0.558078,-0.825693,0.019337,0.113284,-0.069952,14.535372,-7.473004,-33.974487,,,,,,,
1504199501.711187,-0.108150,0.590134,0.289739,-0.212496,-1.143548,-0.421300,-0.089683,-0.556472,-0.826012,0.008964,0.094574,-0.045174,13.408266,-6.952024,-34.506195,,,,,,,
1504199501.721197,-0.115711,0.589162,0.284629,-0.105789,-1.001648,-0.410692,-0.095988,-0.555665,-0.825847,0.001475,0.091721,-0.022114,13.408266,-6.952024,-34.506195,,,,,,,
1504199501.731207,-0.121717,0.589309,0.279709,-0.010546,-0.829810,-0.406560,-0.100937,-0.555787,-0.825174,-0.009842,0.092530,-0.002997,12.807970,-6.879560,-34.583252,,,,,,,
1504199501.741217,-0.126207,0.590272,0.274990,0.063204,-0.675912,-0.400299,-0.104574,-0.556587,-0.824182,-0.016154,0.090858,0.014169,12.807970,-6.879560,-34.583252,,,,,,,
1504199501.751227,-0.129643,0.591628,0.270238,0.086351,-0.591905,-0.414283,-0.107307,-0.557713,-0.823068,-0.017525,0.130772,0.015985,12.432711,-6.955655,-34.883606,,,,,,,
1504199501.761236,-0.133015,0.592380,0.265157,0.072380,-0.626918,-0.451605,-0.110026,-0.558337,-0.822286,-0.011327,0.153445,-0.004893,12.432711,-6.955655,-34.883606,,,,,,,
1504199501.771246,-0.136709,0.593464,0.259256,0.029246,-0.724530,-0.516619,-0.112980,-0.559236,-0.821274,-0.000606,0.149980,-0.038285,12.131701,-6.731397,-35.186035,,,,,,,
1504199501.781256,-0.140840,0.594101,0.252278,-0.034102,-0.828347,-0.603005,-0.116322,-0.559764,-0.820447,0.009266,0.128261,-0.056994,12.131701,-6.731397,-35.186035,,,,,,,
1504199501.791266,-0.145228,0.594167,0.244117,-0.106911,-0.915035,-0.690506,-0.119916,-0.559819,-0.819892,0.020032,0.124547,-0.063210,11.606707,-6.733762,-35.187347,,,,,,,
1504199501.801275,-0.149576,0.593483,0.234830,-0.172084,-0.975154,-0.769501,-0.123536,-0.559252,-0.819741,0.026139,0.143496,-0.057303,11.606707,-6.733762,-35.187347,,,,,,,
1504199501.811285,-0.153984,0.592394,0.224530,-0.259643,-1.031895,-0.846406,-0.127242,-0.558349,-0.819790,0.026732,0.166091,-0.033389,11.230242,-6.285001,-35.416656,,,,,,,
1504199501.821295,-0.158407,0.590462,0.212979,-0.368588,-1.104427,-0.939330,-0.131036,-0.556745,-0.820283,0.028635,0.171644,-0.022429,11.230242,-6.285001,-35.416656,,,,,,,
1504199501.831305,-0.162848,0.587540,0.200018,-0.491374,-1.180032,-1.042948,-0.134941,-0.554316,-0.821295,0.032311,0.162989,-0.023996,10.778658,-5.836423,-35.721161,,,,,,,
1504199501.841314,-0.167081,0.583505,0.185535,-0.620451,-1.241730,-1.146601,-0.138787,-0.550952,-0.822916,0.041360,0.146884,-0.013022,10.778658,-5.836423,-35.721161,,,,,,,
1504199501.851324,-0.171303,0.578435,0.169941,-0.749609,-1.289616,-1.211852,-0.142735,-0.546714,-0.825064,0.039967,0.122840,0.000219,9.877718,-5.465466,-35.726196,,,,,,,
1504199501.861334,-0.175783,0.572451,0.153812,-0.842698,-1.333587,-1.229014,-0.146999,-0.541694,-0.827622,0.031322,0.109062,0.007630,9.877718,-5.465466,-35.726196,,,,,,,
1504199501.871344,-0.180469,0.565805,0.137760,-0.906782,-1.326691,-1.204587,-0.151518,-0.536096,-0.830448,0.019713,0.119348,0.029056,9.274935,-4.492703,-35.959991,,,,,,,
1504199501.881354,-0.185024,0.558817,0.122223,-0.927874,-1.262636,-1.151366,-0.155985,-0.530184,-0.833411,0.009165,0.138323,0.060126,9.274935,-4.492703,-35.959991,,,,,,,
1504199501.891363,-0.188799,0.551647,0.107194,-0.948349,-1.131438,-1.114274,-0.159839,-0.524091,-0.836529,-0.006161,0.153440,0.090603,8.222963,-3.971524,-36.416504,,,,,,,
1504199501.901373,-0.191104,0.544146,0.091923,-0.995075,-0.992488,-1.149825,-0.162509,-0.517688,-0.839994,-0.009030,0.172092,0.112485,8.222963,-3.971524,-36.416504,,,,,,,
1504199501.911383,-0.191992,0.536247,0.075869,-1.049429,-0.892870,-1.216273,-0.164030,-0.510913,-0.843837,0.014754,0.155918,0.096798,7.845812,-3.073361,-36.349213,,,,,,,
1504199501.921393,-0.192201,0.528087,0.059086,-1.084158,-0.870145,-1.276148,-0.164998,-0.503882,-0.847867,0.009160,0.096213,0.086850,7.845812,-3.073361,-36.349213,,,,,,,
