timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1504195894.543140,0.017923,0.327992,-0.171014,0.084308,0.028232,-0.036622,0.016967,-0.322143,-0.946539,-0.002883,0.006362,0.007559,12.950502,-1.262692,-30.200012,,,,,,,
1504195894.553150,0.018177,0.328904,-0.171339,0.118251,0.011955,-0.025861,0.017201,-0.323006,-0.946241,-0.001393,0.010979,0.008680,12.950502,-1.262692,-30.200012,,,,,,,
1504195894.563160,0.017976,0.330037,-0.171384,0.149727,-0.029902,0.008424,0.017005,-0.324078,-0.945877,-0.001365,0.016476,0.010224,12.800508,-1.263364,-30.200378,,,,,,,
1504195894.573169,0.017351,0.331496,-0.171146,0.168609,-0.056718,0.026649,0.016406,-0.325458,-0.945414,-0.000002,0.011172,0.005107,12.800508,-1.263364,-30.200378,,,,,,,
1504195894.583179,0.016645,0.332901,-0.170885,0.159980,-0.065173,0.027715,0.015730,-0.326786,-0.944967,0.000337,0.012821,0.004690,13.025393,-1.262204,-30.274811,,,,,,,
1504195894.593189,0.015866,0.333623,-0.170685,0.122378,-0.092551,0.024487,0.014991,-0.327468,-0.944743,0.007226,0.030975,0.012996,13.025393,-1.262204,-30.274811,,,,,,,
1504195894.603199,0.014909,0.334429,-0.170556,0.077511,-0.103883,0.015886,0.014082,-0.328230,-0.944493,0.005876,0.003950,-0.001491,13.100542,-1.411572,-30.423492,,,,,,,
1504195894.613208,0.014137,0.334826,-0.170477,0.039230,-0.087564,0.014716,0.013352,-0.328605,-0.944373,0.009048,0.003501,-0.001382,13.100542,-1.411572,-30.423492,,,,,,,
1504195894.623218,0.013556,0.335035,-0.170321,0.009636,-0.051085,0.017800,0.012801,-0.328802,-0.944312,0.004059,0.000738,0.007423,12.726458,-1.638700,-30.197754,,,,,,,
1504195894.633228,0.013178,0.335243,-0.170097,-0.002767,-0.004107,0.016634,0.012444,-0.328999,-0.944248,-0.005486,-0.005047,0.011250,12.726458,-1.638700,-30.197754,,,,,,,
1504195894.643238,0.013184,0.335407,-0.169778,-0.002432,0.041683,0.026168,0.012449,-0.329154,-0.944194,-0.008589,-0.003579,0.013652,12.576113,-1.414670,-30.049805,,,,,,,
1504195894.653248,0.013435,0.335622,-0.169308,-0.000052,0.076790,0.036795,0.012685,-0.329357,-0.944120,-0.012914,-0.002598,0.018232,12.576113,-1.414670,-30.049805,,,,,,,
1504195894.663257,0.013848,0.335800,-0.168742,-0.008468,0.093874,0.044233,0.013074,-0.329525,-0.944056,-0.013792,-0.002491,0.020655,12.950274,-1.262387,-30.350006,,,,,,,
1504195894.673237,0.014494,0.335875,-0.168211,-0.021141,0.104618,0.039932,0.013684,-0.329595,-0.944023,-0.010907,-0.006877,0.013283,12.950274,-1.262387,-30.350006,,,,,,,
1504195894.683246,0.015201,0.335749,-0.167812,-0.027483,0.102532,0.027124,0.014352,-0.329476,-0.944055,-0.010736,-0.004264,0.006631,12.576754,-1.714520,-30.122559,,,,,,,
1504195894.693256,0.015737,0.335609,-0.167525,-0.027773,0.062034,0.022930,0.014858,-0.329345,-0.944093,-0.006420,-0.004762,0.005494,12.576754,-1.714520,-30.122559,,,,,,,
1504195894.703266,0.015667,0.335589,-0.167226,-0.015559,-0.011602,0.026286,0.014793,-0.329326,-0.944100,-0.002998,-0.006322,0.005395,13.025927,-1.561902,-30.422546,,,,,,,
1504195894.713276,0.014850,0.335782,-0.167013,0.005166,-0.095947,0.017932,0.014021,-0.329508,-0.944049,0.000658,-0.007727,0.005526,13.025927,-1.561902,-30.422546,,,,,,,
1504195894.723285,0.013423,0.336196,-0.166917,0.022876,-0.157882,0.008464,0.012671,-0.329898,-0.943932,0.003686,-0.007703,0.007729,12.876451,-1.638028,-30.197388,,,,,,,
1504195894.733295,0.011799,0.336651,-0.166978,0.021827,-0.169572,-0.009664,0.011136,-0.330328,-0.943801,0.003650,-0.005961,0.012282,12.876451,-1.638028,-30.197388,,,,,,,
1504195894.743305,0.010474,0.336921,-0.167180,0.009568,-0.112986,-0.025792,0.009885,-0.330582,-0.943725,-0.003232,-0.003600,0.008453,13.100954,-1.486859,-30.272949,,,,,,,
1504195894.753315,0.009868,0.336927,-0.167457,0.000747,-0.022347,-0.037700,0.009313,-0.330589,-0.943729,-0.011220,0.001075,-0.000912,13.100954,-1.486859,-30.272949,,,,,,,
1504195894.763324,0.009888,0.336786,-0.167674,-0.008246,0.057600,-0.033570,0.009333,-0.330455,-0.943775,-0.022150,0.004512,0.000874,12.726076,-1.488706,-30.198883,,,,,,,
1504195894.773334,0.010314,0.336532,-0.167702,-0.022999,0.093888,-0.013363,0.009735,-0.330216,-0.943855,-0.023117,0.001755,-0.002861,12.726076,-1.488706,-30.198883,,,,,,,
1504195894.783344,0.010809,0.336229,-0.167514,-0.030566,0.094957,0.007985,0.010204,-0.329930,-0.943950,-0.020351,-0.003017,-0.009175,12.951189,-1.712094,-30.496643,,,,,,,
1504195894.793354,0.011300,0.335946,-0.167264,-0.021080,0.084191,0.013368,0.010668,-0.329662,-0.944039,-0.014956,-0.002980,-0.013252,12.951189,-1.712094,-30.496643,,,,,,,
1504195894.803364,0.011797,0.335769,-0.167097,-0.002010,0.065908,0.009169,0.011138,-0.329495,-0.944092,-0.008406,0.001111,-0.011872,12.951525,-1.712537,-30.271637,,,,,,,
1504195894.813373,0.012197,0.335739,-0.167093,0.014939,0.042334,-0.006767,0.011516,-0.329467,-0.944097,-0.004741,0.005462,-0.005992,12.951525,-1.712537,-30.271637,,,,,,,
1504195894.823383,0.012429,0.335882,-0.167311,0.029736,0.013457,-0.026969,0.011734,-0.329602,-0.944047,-0.002991,0.004483,-0.004729,12.801714,-1.788220,-30.271423,,,,,,,
1504195894.833393,0.012492,0.336161,-0.167658,0.030635,-0.011053,-0.033329,0.011793,-0.329865,-0.943954,0.000003,0.001771,-0.001755,12.801714,-1.788220,-30.271423,,,,,,,
1504195894.843403,0.012300,0.336456,-0.168008,0.020819,-0.036549,-0.030099,0.011610,-0.330143,-0.943859,0.000124,-0.002162,0.003140,13.025286,-1.262052,-30.349823,,,,,,,
1504195894.853412,0.012060,0.336622,-0.168287,0.004854,-0.030029,-0.025868,0.011382,-0.330301,-0.943807,-0.000030,-0.004965,-0.001246,13.025286,-1.262052,-30.349823,,,,,,,
1504195894.863422,0.012020,0.336677,-0.168505,-0.000199,0.007297,-0.021671,0.011344,-0.330352,-0.943789,-0.004051,-0.003586,-0.002988,12.501192,-1.714108,-30.497742,,,,,,,
1504195894.873432,0.012399,0.336649,-0.168614,0.004380,0.054126,-0.010001,0.011702,-0.330326,-0.943794,-0.004653,0.001347,-0.003365,12.501192,-1.714108,-30.497742,,,,,,,
1504195894.883411,0.012996,0.336606,-0.168527,0.010940,0.086007,0.007039,0.012267,-0.330285,-0.943801,-0.009016,0.007302,0.000961,12.875628,-1.487424,-30.498505,,,,,,,
1504195894.893421,0.013712,0.336634,-0.168350,0.019481,0.092310,0.013452,0.012942,-0.330312,-0.943783,-0.008365,0.008550,0.002743,12.875628,-1.487424,-30.498505,,,,,,,
1504195894.903431,0.014245,0.336794,-0.168290,0.037211,0.035700,0.001842,0.013444,-0.330463,-0.943723,-0.000657,0.009051,0.001585,13.026644,-1.712354,-30.196442,,,,,,,
1504195894.913440,0.014051,0.337303,-0.168630,0.059917,-0.081648,-0.033143,0.013258,-0.330943,-0.943558,0.011034,0.005549,0.008209,13.026644,-1.712354,-30.196442,,,,,,,
1504195894.923450,0.013048,0.338325,-0.169421,0.093303,-0.199065,-0.065983,0.012308,-0.331908,-0.943232,0.022863,-0.000795,0.026941,12.951555,-1.637845,-30.122192,,,,,,,
1504195894.933460,0.011362,0.339572,-0.170379,0.094146,-0.237388,-0.077668,0.010713,-0.333083,-0.942837,0.019926,-0.000810,0.034206,12.951555,-1.637845,-30.122192,,,,,,,
1504195894.943470,0.009985,0.340607,-0.171043,0.045660,-0.148560,-0.045893,0.009411,-0.334060,-0.942505,0.010394,-0.004518,0.055115,13.025805,-1.561749,-30.497559,,,,,,,
1504195894.953479,0.009359,0.340644,-0.171063,-0.016253,0.007454,-0.003567,0.008821,-0.334094,-0.942498,-0.016649,0.004138,0.013925,13.025805,-1.561749,-30.497559,,,,,,,
1504195894.963489,0.009828,0.340021,-0.170759,-0.094267,0.134839,0.014237,0.009265,-0.333507,-0.942702,-0.027179,-0.005360,0.005553,12.802309,-1.938519,-30.120300,,,,,,,
1504195894.973499,0.011124,0.338771,-0.170436,-0.134300,0.196933,0.011940,0.010492,-0.332328,-0.943106,-0.026407,-0.006615,-0.009745,12.802309,-1.938519,-30.120300,,,,,,,
1504195894.983509,0.012785,0.337421,-0.170297,-0.127790,0.200065,-0.005121,0.012064,-0.331055,-0.943534,-0.019525,-0.005600,-0.014824,12.876970,-1.713468,-29.971832,,,,,,,
1504195894.993519,0.014258,0.336547,-0.170408,-0.084396,0.145363,-0.020955,0.013458,-0.330230,-0.943805,-0.010146,-0.007279,-0.004880,12.876970,-1.713468,-29.971832,,,,,,,
1504195895.003528,0.015045,0.336175,-0.170620,-0.027503,0.054315,-0.021761,0.014203,-0.329879,-0.943916,-0.003552,-0.002473,-0.001564,13.025957,-1.487195,-30.273132,,,,,,,
1504195895.013538,0.014873,0.336397,-0.170782,0.027036,-0.056963,-0.009731,0.014038,-0.330088,-0.943846,0.003479,-0.003698,0.001265,13.025957,-1.487195,-30.273132,,,,,,,
1504195895.023548,0.013741,0.337126,-0.170911,0.061496,-0.152075,-0.008442,0.012967,-0.330777,-0.943620,0.008135,-0.007679,0.005906,12.951189,-1.487836,-30.123322,,,,,,,
1504195895.033558,0.012088,0.338060,-0.171190,0.074036,-0.197967,-0.025424,0.011404,-0.331657,-0.943331,0.010722,-0.008950,0.006152,12.951189,-1.487836,-30.123322,,,,,,,
1504195895.043567,0.010472,0.339009,-0.171711,0.072125,-0.187257,-0.048935,0.009876,-0.332553,-0.943033,0.009762,-0.008954,0.007227,12.951342,-1.637540,-30.272186,,,,,,,
1504195895.053577,0.009327,0.339792,-0.172405,0.055670,-0.124228,-0.068290,0.008794,-0.333291,-0.942783,0.003124,-0.006644,0.008350,12.951342,-1.637540,-30.272186,,,,,,,
1504195895.063587,0.008835,0.340252,-0.173125,0.023308,-0.038722,-0.071694,0.008328,-0.333725,-0.942634,-0.006955,-0.005646,0.007209,12.726076,-1.488706,-30.198883,,,,,,,
1504195895.073597,0.008962,0.340368,-0.173687,-0.010355,0.030782,-0.053722,0.008447,-0.333834,-0.942594,-0.011591,-0.008436,-0.000094,12.726076,-1.488706,-30.198883,,,,,,,
1504195895.083606,0.009310,0.340184,-0.173931,-0.038030,0.055467,-0.024984,0.008777,-0.333661,-0.942652,-0.014239,-0.008747,-0.002477,12.800814,-1.562772,-30.498138,,,,,,,
1504195895.093586,0.009696,0.339855,-0.174025,-0.049840,0.051273,-0.014316,0.009141,-0.333351,-0.942759,-0.010911,-0.010674,-0.005880,12.800814,-1.562772,-30.498138,,,,,,,
1504195895.103595,0.009947,0.339487,-0.174174,-0.042633,0.014981,-0.018506,0.009379,-0.333004,-0.942879,-0.004252,-0.007771,-0.006874,12.801104,-1.637921,-30.422546,,,,,,,
1504195895.113605,0.009839,0.339171,-0.174406,-0.030222,-0.036263,-0.021598,0.009278,-0.332706,-0.942985,0.001998,-0.002454,-0.002846,12.801104,-1.637921,-30.422546,,,,,,,
1504195895.123600,0.009254,0.338944,-0.174720,-0.012518,-0.093935,-0.027874,0.008727,-0.332491,-0.943066,0.006990,0.001086,-0.003818,12.800463,-1.338056,-30.349823,,,,,,,
1504195895.133610,0.008251,0.338924,-0.175151,0.020300,-0.132544,-0.040562,0.007782,-0.332472,-0.943081,0.007080,0.005781,-0.007328,12.800463,-1.338056,-30.349823,,,,,,,
1504195895.143620,0.007071,0.339159,-0.175678,0.057509,-0.149884,-0.045808,0.006669,-0.332694,-0.943011,0.007583,0.012473,-0.004468,12.650927,-1.339337,-30.050171,,,,,,,
1504195895.153630,0.005756,0.339637,-0.176150,0.089464,-0.150147,-0.041483,0.005428,-0.333145,-0.942860,0.003590,0.018524,-0.004085,12.650927,-1.339337,-30.050171,,,,,,,
1504195895.163640,0.004479,0.340243,-0.176545,0.098130,-0.127849,-0.038303,0.004223,-0.333716,-0.942664,-0.002208,0.019751,-0.005090,12.651033,-1.563733,-30.348511,,,,,,,
1504195895.173650,0.003480,0.340830,-0.176879,0.093075,-0.086265,-0.034110,0.003279,-0.334269,-0.942472,-0.006545,0.019557,-0.006655,12.651033,-1.563733,-30.348511,,,,,,,
1504195895.183660,0.002923,0.341258,-0.177068,0.068930,-0.025357,-0.021442,0.002755,-0.334672,-0.942330,-0.011010,0.016099,-0.008979,12.501451,-1.639707,-30.198303,,,,,,,
1504195895.193669,0.002813,0.341413,-0.177080,0.028782,0.034605,-0.008797,0.002651,-0.334819,-0.942279,-0.018550,0.010829,-0.008206,12.501451,-1.639707,-30.198303,,,,,,,
1504195895.203679,0.003005,0.341234,-0.176934,-0.006245,0.066816,0.002840,0.002832,-0.334650,-0.942338,-0.021600,0.008265,-0.007537,12.426378,-1.789456,-30.497375,,,,,,,
1504195895.213689,0.003448,0.340926,-0.176733,-0.017876,0.084995,0.008135,0.003250,-0.334360,-0.942440,-0.017120,0.005701,-0.008641,12.426378,-1.789456,-30.497375,,,,,,,
1504195895.223699,0.003914,0.340698,-0.176577,-0.013714,0.070025,0.003908,0.003689,-0.334145,-0.942515,-0.014477,0.004311,0.000330,12.725969,-1.488553,-30.273865,,,,,,,
1504195895.233708,0.004273,0.340578,-0.176603,-0.007505,0.036945,-0.010963,0.004028,-0.334032,-0.942553,-0.007293,0.005388,0.010821,12.725969,-1.488553,-30.273865,,,,,,,
1504195895.243718,0.004450,0.340546,-0.176868,0.000843,0.001731,-0.030099,0.004195,-0.334001,-0.942563,-0.000731,0.003984,0.007444,12.576525,-1.714231,-30.272552,,,,,,,
1504195895.253728,0.004414,0.340598,-0.177314,0.003909,-0.023854,-0.043925,0.004161,-0.334051,-0.942546,0.000326,0.002706,0.009028,12.576525,-1.714231,-30.272552,,,,,,,
1504195895.263738,0.004315,0.340739,-0.177882,0.008204,-0.029204,-0.056717,0.004067,-0.334183,-0.942499,-0.000084,0.000031,0.011393,12.501040,-1.564420,-30.348877,,,,,,,
1504195895.273746,0.004253,0.340983,-0.178502,0.024309,-0.019746,-0.060974,0.004009,-0.334414,-0.942418,-0.002574,0.000811,0.009129,12.501040,-1.564420,-30.348877,,,,,,,
1504195895.283756,0.004321,0.341412,-0.179088,0.044687,-0.002877,-0.054563,0.004072,-0.334818,-0.942274,-0.003751,0.002039,0.011503,12.576189,-1.489530,-30.124237,,,,,,,
1504195895.293766,0.004502,0.341973,-0.179505,0.052228,0.016217,-0.037502,0.004242,-0.335347,-0.942085,-0.004745,0.003407,0.016182,12.576189,-1.489530,-30.124237,,,,,,,
1504195895.303777,0.004874,0.342460,-0.179738,0.038451,0.038685,-0.019419,0.004590,-0.335806,-0.941920,-0.002759,0.004125,0.018290,12.726748,-1.713849,-30.122192,,,,,,,
1504195895.313756,0.005468,0.342675,-0.179917,-0.000874,0.057123,-0.018453,0.005150,-0.336008,-0.941845,-0.000633,0.000437,0.018887,12.726748,-1.713849,-30.122192,,,,,,,
1504195895.323766,0.006300,0.342496,-0.180228,-0.045580,0.061774,-0.029217,0.005935,-0.335839,-0.941901,0.005601,-0.004722,0.015341,12.576754,-1.714520,-30.122559,,,,,,,
1504195895.333776,0.007244,0.342000,-0.180716,-0.079645,0.058890,-0.045289,0.006824,-0.335372,-0.942061,0.008892,-0.008668,0.014693,12.576754,-1.714520,-30.122559,,,,,,,
1504195895.343785,0.008274,0.341261,-0.181408,-0.109480,0.050649,-0.061347,0.007797,-0.334676,-0.942301,0.013337,-0.009929,0.021250,12.651079,-1.489041,-30.199066,,,,,,,
1504195895.353795,0.009283,0.340273,-0.182289,-0.130768,0.043406,-0.078460,0.008751,-0.333744,-0.942623,0.014229,-0.009594,0.021725,12.651079,-1.489041,-30.199066,,,,,,,
1504195895.363805,0.010298,0.339058,-0.183212,-0.143546,0.045665,-0.076362,0.009712,-0.332599,-0.943018,0.015160,-0.007840,0.014368,12.801027,-1.338803,-29.974823,,,,,,,
1504195895.373815,0.011323,0.337848,-0.184002,-0.140303,0.055237,-0.065709,0.010683,-0.331457,-0.943410,0.012480,-0.010324,0.010762,12.801027,-1.338803,-29.974823,,,,,,,
1504195895.383824,0.012226,0.336694,-0.184628,-0.131829,0.054100,-0.051821,0.011539,-0.330369,-0.943781,0.007336,-0.006393,0.016673,12.801302,-1.488660,-30.048676,,,,,,,
1504195895.393834,0.013024,0.335624,-0.185156,-0.121421,0.027384,-0.038957,0.012297,-0.329358,-0.944125,0.014436,-0.005710,0.018222,12.801302,-1.488660,-30.048676,,,,,,,
1504195895.403844,0.013388,0.334792,-0.185573,-0.101504,-0.015353,-0.028197,0.012644,-0.328573,-0.944394,0.015157,-0.010599,0.014676,12.800402,-1.263211,-30.275360,,,,,,,
1504195895.413854,0.013327,0.334219,-0.185893,-0.076238,-0.056037,-0.020621,0.012589,-0.328031,-0.944583,0.017104,-0.011721,0.013339,12.800402,-1.263211,-30.275360,,,,,,,
1504195895.423863,0.012885,0.333865,-0.186171,-0.044448,-0.083986,-0.018391,0.012173,-0.327697,-0.944705,0.014728,-0.006532,0.014437,13.025805,-1.337506,-30.124268,,,,,,,
1504195895.433872,0.012263,0.333775,-0.186400,-0.014607,-0.087417,-0.015138,0.011586,-0.327612,-0.944741,0.010844,-0.002726,0.014215,13.025805,-1.337506,-30.124268,,,,,,,
1504195895.443882,0.011679,0.333847,-0.186550,-0.000563,-0.064088,-0.010887,0.011034,-0.327680,-0.944724,0.004271,-0.001314,0.013221,12.575090,-1.189069,-30.351501,,,,,,,
1504195895.453892,0.011341,0.333813,-0.186666,-0.008703,-0.018201,-0.016316,0.010714,-0.327648,-0.944739,-0.004275,0.001873,0.009467,12.575090,-1.189069,-30.351501,,,,,,,
1504195895.463902,0.011454,0.333575,-0.186853,-0.035981,0.033169,-0.026055,0.010823,-0.327423,-0.944816,-0.009419,-0.000961,0.005683,12.650393,-1.263883,-30.275726,,,,,,,
1504195895.473912,0.012013,0.333077,-0.187100,-0.064497,0.067496,-0.028294,0.011352,-0.326952,-0.944973,-0.007843,-0.004118,0.003505,12.650393,-1.263883,-30.275726,,,,,,,
1504195895.483922,0.012679,0.332365,-0.187341,-0.083725,0.065511,-0.025118,0.011984,-0.326279,-0.945197,-0.006644,-0.005447,0.003913,12.800402,-1.263211,-30.275360,,,,,,,
1504195895.493932,0.013209,0.331691,-0.187531,-0.082886,0.039921,-0.017599,0.012489,-0.325642,-0.945411,-0.000877,-0.009761,0.003760,12.800402,-1.263211,-30.275360,,,,,,,
1504195895.503942,0.013509,0.331126,-0.187769,-0.069174,0.013180,-0.026068,0.012775,-0.325108,-0.945590,0.001568,-0.008937,0.003009,12.650591,-1.338880,-30.275177,,,,,,,
1504195895.513951,0.013752,0.330671,-0.188195,-0.048918,0.000248,-0.042024,0.013007,-0.324677,-0.945735,0.003549,-0.005599,0.003047,12.650591,-1.338880,-30.275177,,,,,,,
1504195895.523931,0.013958,0.330319,-0.188720,-0.035104,-0.010507,-0.047322,0.013203,-0.324344,-0.945847,0.006481,-0.001095,0.004486,12.574373,-1.038617,-30.577637,,,,,,,
1504195895.533940,0.014062,0.330061,-0.189189,-0.024469,-0.011661,-0.041967,0.013303,-0.324101,-0.945929,0.003634,-0.000133,0.003973,12.574373,-1.038617,-30.577637,,,,,,,
1504195895.543950,0.014161,0.329835,-0.189625,-0.024396,-0.002070,-0.040918,0.013397,-0.323887,-0.946001,0.001069,-0.000668,0.002886,12.650393,-1.263883,-30.275726,,,,,,,
1504195895.553960,0.014567,0.329513,-0.190066,-0.030506,0.035278,-0.039928,0.013782,-0.323582,-0.946100,0.001583,0.001637,0.000375,12.650393,-1.263883,-30.275726,,,,,,,
1504195895.563970,0.015544,0.329055,-0.190475,-0.034266,0.101375,-0.037917,0.014709,-0.323149,-0.946234,-0.000503,0.005400,-0.003534,12.799868,-1.187757,-30.500946,,,,,,,
1504195895.573979,0.017109,0.328515,-0.190791,-0.039109,0.169599,-0.029504,0.016193,-0.322638,-0.946384,-0.005237,0.007498,-0.002270,12.799868,-1.187757,-30.500946,,,,,,,
1504195895.583989,0.019111,0.327888,-0.190911,-0.052806,0.205917,-0.008243,0.018091,-0.322045,-0.946552,-0.004191,0.007149,-0.001462,12.800280,-1.263059,-30.350372,,,,,,,
1504195895.593999,0.021078,0.327117,-0.190870,-0.078590,0.192262,0.004546,0.019959,-0.321314,-0.946762,-0.002869,0.002314,-0.000656,12.800280,-1.263059,-30.350372,,,,,,,
1504195895.604009,0.022684,0.326203,-0.190808,-0.101497,0.131718,0.008878,0.021486,-0.320449,-0.947022,0.006835,-0.006059,-0.005828,13.099794,-1.111569,-30.425751,,,,,,,
1504195895.614017,0.023643,0.325267,-0.190787,-0.093588,0.051755,0.006889,0.022401,-0.319562,-0.947301,0.014098,-0.008411,-0.015483,13.099794,-1.111569,-30.425751,,,,,,,
1504195895.624027,0.023907,0.324620,-0.190878,-0.050369,-0.021027,-0.004659,0.022656,-0.318949,-0.947501,0.016757,-0.004537,-0.014810,13.250048,-1.036481,-30.125946,,,,,,,
1504195895.634037,0.023661,0.324579,-0.191198,0.014334,-0.081186,-0.024734,0.022424,-0.318910,-0.947520,0.020118,-0.003310,-0.010107,13.250048,-1.036481,-30.125946,,,,,,,
1504195895.644047,0.022963,0.325090,-0.191718,0.078122,-0.120033,-0.042710,0.021758,-0.319394,-0.947372,0.015550,0.004498,-0.006058,13.024828,-1.037198,-30.276520,,,,,,,
1504195895.654058,0.021952,0.325977,-0.192377,0.121741,-0.142743,-0.057545,0.020795,-0.320234,-0.947110,0.009937,0.012968,-0.004718,13.024828,-1.037198,-30.276520,,,,,,,
1504195895.664067,0.020806,0.327079,-0.193054,0.132376,-0.144954,-0.057527,0.019702,-0.321278,-0.946780,0.006787,0.011723,-0.004941,12.574709,-0.814816,-29.979309,,,,,,,
1504195895.674077,0.019733,0.328130,-0.193659,0.116498,-0.123514,-0.051190,0.018679,-0.322273,-0.946462,0.003813,0.007713,-0.009424,12.574709,-0.814816,-29.979309,,,,,,,
1504195895.684087,0.019014,0.328951,-0.194183,0.078480,-0.072057,-0.048144,0.017993,-0.323051,-0.946211,-0.000491,0.001228,-0.009646,12.724825,-1.038541,-30.277252,,,,,,,
1504195895.694097,0.018993,0.329337,-0.194681,0.024671,0.004040,-0.047303,0.017971,-0.323415,-0.946086,-0.001217,-0.004389,-0.010365,12.724825,-1.038541,-30.277252,,,,,,,
1504195895.704106,0.019728,0.329205,-0.195199,-0.027000,0.077992,-0.050724,0.018667,-0.323291,-0.946116,-0.003012,-0.005170,-0.011923,12.874758,-0.963025,-30.202454,,,,,,,
1504195895.714116,0.021113,0.328673,-0.195704,-0.057454,0.138980,-0.050883,0.019982,-0.322787,-0.946261,-0.002816,-0.004941,-0.013655,12.874758,-0.963025,-30.202454,,,,,,,
1504195895.724126,0.022866,0.327997,-0.196239,-0.064717,0.163550,-0.053074,0.021645,-0.322147,-0.946442,-0.002282,-0.003125,-0.011123,12.799837,-1.038205,-30.277069,,,,,,,
1504195895.734105,0.024676,0.327408,-0.196839,-0.052010,0.149602,-0.056232,0.023363,-0.321589,-0.946591,0.002730,-0.002065,-0.006473,12.799837,-1.038205,-30.277069,,,,,,,
1504195895.744115,0.026301,0.327042,-0.197502,-0.025641,0.111040,-0.057192,0.024904,-0.321243,-0.946669,0.009916,-0.000717,-0.003404,12.950319,-1.187680,-30.200592,,,,,,,
