timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1504196729.782181,-0.010966,0.359240,-2.747368,0.174163,-0.109984,-0.036950,-0.010266,-0.351563,-0.936108,-0.006656,-0.009155,0.004712,14.156527,-4.330060,-31.299011,,,,,,,
1504196729.792191,-0.012131,0.360981,-2.747574,0.141013,-0.109729,-0.020997,-0.011349,-0.353192,-0.935482,-0.006580,-0.009494,0.006954,14.156527,-4.330060,-31.299011,,,,,,,
1504196729.802201,-0.013229,0.362432,-2.747515,0.109073,-0.084987,0.005589,-0.012369,-0.354549,-0.934955,-0.008184,-0.011097,0.007953,14.156420,-4.329907,-31.373993,,,,,,,
1504196729.812211,-0.014137,0.363633,-2.747057,0.087983,-0.033701,0.038552,-0.013212,-0.355672,-0.934518,-0.013689,-0.011150,0.008065,14.156420,-4.329907,-31.373993,,,,,,,
1504196729.822220,-0.014508,0.364658,-2.746315,0.074682,0.048437,0.056533,-0.013553,-0.356630,-0.934147,-0.020779,-0.009535,0.010594,14.157351,-4.480664,-30.997864,,,,,,,
1504196729.832230,-0.014275,0.365454,-2.745498,0.050591,0.106171,0.059594,-0.013332,-0.357373,-0.933867,-0.022374,-0.007327,0.014769,14.157351,-4.480664,-30.997864,,,,,,,
1504196729.842240,-0.013646,0.366000,-2.744725,0.030516,0.129778,0.058452,-0.012742,-0.357883,-0.933680,-0.019668,-0.007794,0.010324,14.082323,-4.555707,-31.147491,,,,,,,
1504196729.852250,-0.012885,0.366512,-2.744018,0.034728,0.121218,0.056341,-0.012029,-0.358361,-0.933506,-0.012797,-0.009010,0.004657,14.082323,-4.555707,-31.147491,,,,,,,
1504196729.862229,-0.012309,0.367170,-2.743323,0.056913,0.093328,0.056429,-0.011488,-0.358976,-0.933276,-0.010545,-0.004824,0.011066,14.231981,-4.554578,-31.372131,,,,,,,
1504196729.872239,-0.011962,0.368131,-2.742696,0.080149,0.060107,0.051191,-0.011160,-0.359873,-0.932935,-0.007059,-0.005560,0.014966,14.231981,-4.554578,-31.372131,,,,,,,
1504196729.882248,-0.011903,0.369336,-2.742246,0.093774,0.018453,0.034209,-0.011100,-0.360996,-0.932501,-0.004372,-0.008175,0.018469,14.158251,-4.930371,-31.144470,,,,,,,
1504196729.892258,-0.012096,0.370635,-2.742005,0.089253,-0.023054,0.019328,-0.011274,-0.362208,-0.932029,0.001341,-0.011892,0.020042,14.158251,-4.930371,-31.144470,,,,,,,
1504196729.902268,-0.012575,0.371921,-2.741840,0.080544,-0.048553,0.014018,-0.011715,-0.363406,-0.931557,0.000256,-0.017408,0.016091,14.307955,-4.854535,-31.219696,,,,,,,
1504196729.912278,-0.013183,0.373220,-2.741625,0.072009,-0.045294,0.020400,-0.012275,-0.364616,-0.931077,-0.003121,-0.023110,0.017472,14.307955,-4.854535,-31.219696,,,,,,,
1504196729.922288,-0.013733,0.374484,-2.741238,0.061512,-0.018581,0.029939,-0.012780,-0.365792,-0.930609,-0.009284,-0.027594,0.016500,14.007738,-4.855588,-31.370422,,,,,,,
1504196729.932297,-0.014112,0.375600,-2.740760,0.053258,0.017710,0.033063,-0.013128,-0.366831,-0.930195,-0.016825,-0.023520,0.018971,14.007738,-4.855588,-31.370422,,,,,,,
1504196729.942307,-0.014189,0.376588,-2.740244,0.046009,0.046534,0.036202,-0.013195,-0.367750,-0.929831,-0.016774,-0.020312,0.019141,14.158144,-4.930219,-31.219482,,,,,,,
1504196729.952317,-0.014182,0.377493,-2.739696,0.040749,0.055098,0.036178,-0.013183,-0.368591,-0.929498,-0.018876,-0.019577,0.018747,14.158144,-4.930219,-31.219482,,,,,,,
1504196729.962327,-0.014135,0.378233,-2.739157,0.033320,0.059418,0.036159,-0.013135,-0.369279,-0.929226,-0.019244,-0.015837,0.016155,14.382952,-4.854199,-31.219513,,,,,,,
1504196729.972336,-0.014038,0.378867,-2.738615,0.025845,0.059474,0.038282,-0.013042,-0.369868,-0.928993,-0.016759,-0.013951,0.015098,14.382952,-4.854199,-31.219513,,,,,,,
1504196729.982346,-0.013923,0.379334,-2.738095,0.006701,0.063895,0.033973,-0.012933,-0.370301,-0.928822,-0.018775,-0.014449,0.013386,14.308138,-4.929547,-31.219116,,,,,,,
1504196729.992356,-0.013778,0.379558,-2.737632,-0.016739,0.064090,0.028596,-0.012797,-0.370510,-0.928740,-0.019201,-0.014668,0.011321,14.308138,-4.929547,-31.219116,,,,,,,
1504196730.002366,-0.013641,0.379523,-2.737293,-0.043411,0.055795,0.015757,-0.012670,-0.370478,-0.928755,-0.018946,-0.016027,0.008513,14.383104,-5.003903,-31.368378,,,,,,,
1504196730.012375,-0.013607,0.379283,-2.737098,-0.062674,0.039979,0.002944,-0.012640,-0.370255,-0.928844,-0.020609,-0.018051,0.006252,14.383104,-5.003903,-31.368378,,,,,,,
1504196730.022385,-0.013715,0.378930,-2.737022,-0.070216,0.023000,-0.008779,-0.012742,-0.369926,-0.928974,-0.020370,-0.018013,0.004749,14.158190,-4.855512,-31.070068,,,,,,,
1504196730.032395,-0.013910,0.378556,-2.736986,-0.054216,0.020736,-0.010879,-0.012924,-0.369579,-0.929110,-0.022217,-0.013844,0.000154,14.158190,-4.855512,-31.070068,,,,,,,
1504196730.042405,-0.014092,0.378379,-2.736861,-0.029616,0.033307,-0.002316,-0.013095,-0.369415,-0.929172,-0.024762,-0.011292,0.000568,14.533327,-5.003537,-31.218018,,,,,,,
1504196730.052415,-0.014226,0.378406,-2.736577,-0.002929,0.044788,0.013724,-0.013219,-0.369439,-0.929161,-0.026072,-0.007239,0.002418,14.533327,-5.003537,-31.218018,,,,,,,
1504196730.062424,-0.014398,0.378675,-2.736072,0.019376,0.044580,0.034047,-0.013378,-0.369690,-0.929059,-0.025136,-0.007996,0.000379,14.608370,-4.928494,-31.068390,,,,,,,
1504196730.072434,-0.014621,0.379162,-2.735423,0.032035,0.034867,0.047965,-0.013582,-0.370142,-0.928876,-0.021391,-0.010656,0.001202,14.608370,-4.928494,-31.068390,,,,,,,
1504196730.082444,-0.014987,0.379673,-2.734730,0.028668,0.015707,0.051197,-0.013919,-0.370616,-0.928682,-0.018216,-0.010808,0.004091,14.232775,-4.779874,-31.220428,,,,,,,
1504196730.092454,-0.015413,0.380102,-2.734120,0.017898,-0.001249,0.044805,-0.014312,-0.371015,-0.928517,-0.013474,-0.011492,0.003712,14.232775,-4.779874,-31.220428,,,,,,,
1504196730.102463,-0.015866,0.380336,-2.733713,-0.001355,-0.018125,0.027723,-0.014731,-0.371232,-0.928423,-0.008965,-0.009932,0.004702,14.383287,-4.854657,-30.994507,,,,,,,
1504196730.112473,-0.016313,0.380332,-2.733478,-0.020555,-0.026478,0.013829,-0.015146,-0.371228,-0.928418,-0.006292,-0.007861,0.002530,14.383287,-4.854657,-30.994507,,,,,,,
1504196730.122483,-0.016805,0.380169,-2.733376,-0.039696,-0.027374,-0.000078,-0.015604,-0.371078,-0.928471,-0.010046,-0.009812,0.002720,14.456865,-4.329160,-31.073273,,,,,,,
1504196730.132493,-0.017236,0.379827,-2.733337,-0.058737,-0.011229,-0.006543,-0.016007,-0.370760,-0.928591,-0.014572,-0.011167,0.002855,14.456865,-4.329160,-31.073273,,,,,,,
1504196730.142502,-0.017420,0.379402,-2.733279,-0.078660,0.030492,-0.008784,-0.016181,-0.370365,-0.928745,-0.020272,-0.015865,0.006977,14.307695,-4.704694,-31.145813,,,,,,,
1504196730.152512,-0.017200,0.378902,-2.733185,-0.093223,0.078556,-0.005690,-0.015980,-0.369901,-0.928934,-0.024410,-0.019137,0.013178,14.307695,-4.704694,-31.145813,,,,,,,
1504196730.162522,-0.016626,0.378422,-2.732982,-0.080194,0.113597,0.006014,-0.015449,-0.369455,-0.929120,-0.024651,-0.018317,0.009641,14.457766,-4.778867,-31.219879,,,,,,,
1504196730.172532,-0.015941,0.378151,-2.732682,-0.053540,0.116560,0.015663,-0.014814,-0.369203,-0.929231,-0.023150,-0.016616,0.009843,14.457766,-4.778867,-31.219879,,,,,,,
1504196730.182541,-0.015400,0.378109,-2.732363,-0.024986,0.086481,0.018970,-0.014312,-0.369164,-0.929254,-0.018433,-0.012473,0.009988,14.457689,-4.704022,-31.145416,,,,,,,
1504196730.192551,-0.015206,0.378238,-2.732101,0.005576,0.036148,0.014843,-0.014130,-0.369284,-0.929209,-0.011901,-0.008280,0.002451,14.457689,-4.704022,-31.145416,,,,,,,
1504196730.202561,-0.015477,0.378588,-2.731973,0.037192,-0.021642,0.001125,-0.014380,-0.369609,-0.929076,-0.009912,-0.005559,-0.004594,14.307573,-4.704541,-31.220825,,,,,,,
1504196730.212571,-0.016614,0.379621,-2.732054,0.105784,-0.131940,-0.023112,-0.015431,-0.370569,-0.928677,-0.006847,-0.003043,0.000347,14.307573,-4.704541,-31.220825,,,,,,,
1504196730.222550,-0.018653,0.381135,-2.732420,0.091154,-0.238363,-0.040030,-0.017314,-0.371974,-0.928082,-0.000966,-0.007909,0.058712,14.908251,-4.926999,-31.142639,,,,,,,
1504196730.232560,-0.021179,0.382342,-2.732848,0.085582,-0.269220,-0.041054,-0.019649,-0.373094,-0.927585,0.000346,-0.008971,0.024616,14.908251,-4.926999,-31.142639,,,,,,,
1504196730.242570,-0.023780,0.383616,-2.733155,0.067692,-0.237111,-0.037939,-0.022050,-0.374276,-0.927055,-0.011306,-0.013450,0.043266,14.157808,-4.705518,-31.071198,,,,,,,
1504196730.252579,-0.025719,0.384568,-2.733325,0.030972,-0.149450,-0.021079,-0.023837,-0.375159,-0.926654,-0.012387,-0.011667,0.049442,14.157808,-4.705518,-31.071198,,,,,,,
1504196730.262589,-0.026447,0.384761,-2.733272,-0.019013,0.012913,-0.006506,-0.024511,-0.375337,-0.926564,-0.022547,-0.006926,0.020680,13.931871,-4.555783,-31.447876,,,,,,,
1504196730.272599,-0.025775,0.384337,-2.732965,-0.075328,0.184915,0.009109,-0.023892,-0.374945,-0.926739,-0.039417,-0.010675,0.005047,13.931871,-4.555783,-31.447876,,,,,,,
1504196730.282609,-0.024007,0.383247,-2.732452,-0.132235,0.284459,0.026986,-0.022263,-0.373934,-0.927188,-0.043716,-0.009092,-0.003735,14.007204,-4.555890,-31.222687,,,,,,,
1504196730.292618,-0.021815,0.381640,-2.731863,-0.179148,0.295483,0.038632,-0.020244,-0.372443,-0.927834,-0.036427,-0.012170,-0.011543,14.007204,-4.555890,-31.222687,,,,,,,
1504196730.302628,-0.019690,0.379772,-2.731399,-0.186900,0.253995,0.029088,-0.018286,-0.370709,-0.928569,-0.024637,-0.009952,-0.017171,14.382387,-4.629209,-31.221191,,,,,,,
1504196730.312638,-0.017947,0.378151,-2.731271,-0.152032,0.188741,-0.007026,-0.016678,-0.369203,-0.929199,-0.018508,-0.004851,-0.008087,14.382387,-4.629209,-31.221191,,,,,,,
1504196730.322648,-0.016759,0.377114,-2.731698,-0.092761,0.097727,-0.056929,-0.015581,-0.368239,-0.929601,-0.011793,-0.001054,0.003896,14.457506,-4.629010,-31.145996,,,,,,,
1504196730.332657,-0.016152,0.376761,-2.732613,-0.018652,0.004445,-0.090793,-0.015019,-0.367911,-0.929740,-0.007671,0.002509,0.008246,14.457506,-4.629010,-31.145996,,,,,,,
1504196730.342667,-0.016279,0.377115,-2.733680,0.049099,-0.067500,-0.099088,-0.015135,-0.368240,-0.929608,-0.012514,0.000717,0.015255,14.533113,-4.778974,-30.994690,,,,,,,
1504196730.352677,-0.016914,0.377987,-2.734638,0.095687,-0.104127,-0.086134,-0.015719,-0.369050,-0.929276,-0.016141,-0.005049,0.016847,14.533113,-4.778974,-30.994690,,,,,,,
1504196730.362687,-0.018059,0.379224,-2.735219,0.114887,-0.093652,-0.067970,-0.016775,-0.370199,-0.928801,-0.021479,-0.001978,0.011275,14.682772,-4.777860,-31.219330,,,,,,,
1504196730.372696,-0.018535,0.380412,-2.735802,0.117230,-0.059586,-0.055218,-0.017209,-0.371303,-0.928352,-0.026813,-0.001424,0.011330,14.682772,-4.777860,-31.219330,,,,,,,
1504196730.382706,-0.018589,0.381470,-2.736383,0.099451,-0.014684,-0.055328,-0.017252,-0.372285,-0.927958,-0.027670,-0.002517,0.012675,14.682467,-4.702710,-31.294891,,,,,,,
1504196730.392716,-0.018160,0.382260,-2.737022,0.068893,0.029264,-0.061862,-0.016848,-0.373018,-0.927671,-0.027906,-0.004438,0.013685,14.682467,-4.702710,-31.294891,,,,,,,
1504196730.402726,-0.018011,0.382954,-2.737573,0.036100,0.054054,-0.077970,-0.016705,-0.373662,-0.927414,-0.029880,-0.006816,0.015641,14.757540,-4.552960,-30.995819,,,,,,,
1504196730.412736,-0.017669,0.383355,-2.738364,0.008460,0.052167,-0.100427,-0.016386,-0.374034,-0.927270,-0.028140,-0.007665,0.015436,14.757540,-4.552960,-30.995819,,,,,,,
1504196730.422745,-0.017434,0.383605,-2.739379,-0.008747,0.024614,-0.116416,-0.016167,-0.374266,-0.927180,-0.026436,-0.009172,0.017299,14.682772,-4.777860,-31.219330,,,,,,,
1504196730.432755,-0.017574,0.383835,-2.740495,-0.008011,-0.021211,-0.122736,-0.016294,-0.374479,-0.927092,-0.025057,-0.007753,0.021788,14.682772,-4.777860,-31.219330,,,,,,,
1504196730.442765,-0.018114,0.384143,-2.741634,0.000210,-0.061776,-0.123715,-0.016793,-0.374765,-0.926968,-0.023917,-0.007209,0.024517,14.231722,-4.404721,-31.298248,,,,,,,
1504196730.452775,-0.019017,0.384503,-2.742670,0.009606,-0.082116,-0.114053,-0.017628,-0.375098,-0.926818,-0.026974,-0.005029,0.025176,14.231722,-4.404721,-31.298248,,,,,,,
1504196730.462784,-0.020101,0.384927,-2.743597,0.021323,-0.082224,-0.109759,-0.018629,-0.375492,-0.926638,-0.032305,-0.001782,0.026355,14.308138,-4.929547,-31.219116,,,,,,,
1504196730.472794,-0.021164,0.385403,-2.744568,0.033113,-0.081254,-0.118275,-0.019610,-0.375932,-0.926440,-0.033734,0.002000,0.028994,14.308138,-4.929547,-31.219116,,,,,,,
1504196730.482804,-0.022137,0.386031,-2.745688,0.049081,-0.092037,-0.127831,-0.020506,-0.376514,-0.926184,-0.027193,0.005131,0.032568,14.157808,-4.705518,-31.071198,,,,,,,
1504196730.492814,-0.023159,0.386827,-2.746903,0.062829,-0.110266,-0.132042,-0.021445,-0.377252,-0.925862,-0.022286,0.006036,0.035939,14.157808,-4.705518,-31.071198,,,,,,,
1504196730.502823,-0.024319,0.387676,-2.748209,0.063734,-0.134780,-0.138399,-0.022512,-0.378038,-0.925516,-0.018549,0.005846,0.036600,14.457354,-4.479306,-30.997131,,,,,,,
1504196730.512833,-0.025557,0.388356,-2.749567,0.045430,-0.153816,-0.135194,-0.023652,-0.378668,-0.925230,-0.012512,0.005819,0.033080,14.457354,-4.479306,-30.997131,,,,,,,
1504196730.522843,-0.026857,0.388781,-2.750792,0.025137,-0.147274,-0.120295,-0.024850,-0.379061,-0.925038,-0.012671,0.004671,0.025243,14.157885,-4.780362,-31.145599,,,,,,,
1504196730.532853,-0.027934,0.389054,-2.751762,0.013762,-0.089663,-0.100133,-0.025843,-0.379314,-0.924907,-0.019643,0.005046,0.024410,14.157885,-4.780362,-31.145599,,,,,,,
1504196730.542863,-0.028305,0.389199,-2.752570,-0.007977,0.000010,-0.089652,-0.026184,-0.379447,-0.924843,-0.024170,0.006354,0.034660,14.457659,-4.554456,-30.921570,,,,,,,
1504196730.552872,-0.027809,0.389003,-2.753291,-0.042484,0.090860,-0.084531,-0.025728,-0.379266,-0.924930,-0.026259,0.005975,0.031772,14.457659,-4.554456,-30.921570,,,,,,,
1504196730.562882,-0.026400,0.388354,-2.753999,-0.079213,0.172135,-0.077263,-0.024431,-0.378665,-0.925211,-0.023451,0.004520,0.019190,14.082735,-4.630994,-30.996918,,,,,,,
1504196730.572861,-0.024338,0.387338,-2.754699,-0.106520,0.225638,-0.078470,-0.022533,-0.377725,-0.925644,-0.021657,0.006402,0.014282,14.082735,-4.630994,-30.996918,,,,,,,
1504196730.582871,-0.021971,0.385920,-2.755584,-0.128816,0.229033,-0.095590,-0.020354,-0.376412,-0.926229,-0.017046,0.013131,0.008107,14.156862,-4.330518,-31.074005,,,,,,,
1504196730.592869,-0.019554,0.384336,-2.756781,-0.131044,0.202436,-0.120095,-0.018126,-0.374943,-0.926871,-0.009202,0.014973,-0.001459,14.156862,-4.330518,-31.074005,,,,,,,
1504196730.602879,-0.017359,0.382847,-2.758279,-0.120646,0.154423,-0.143474,-0.016102,-0.373563,-0.927465,-0.003247,0.013913,-0.002192,14.156450,-4.255216,-31.224548,,,,,,,
1504196730.612888,-0.015639,0.381570,-2.759949,-0.098762,0.084988,-0.150785,-0.014513,-0.372378,-0.927968,0.003512,0.012759,-0.005306,14.156450,-4.255216,-31.224548,,,,,,,
1504196730.622898,-0.014648,0.380594,-2.761578,-0.075899,0.012334,-0.145280,-0.013599,-0.371472,-0.928344,0.004063,0.007458,-0.006409,14.605852,-4.102887,-31.374573,,,,,,,
1504196730.632908,-0.014379,0.379885,-2.763097,-0.057125,-0.037909,-0.139821,-0.013354,-0.370814,-0.928611,-0.001508,0.003077,-0.007927,14.605852,-4.102887,-31.374573,,,,,,,
1504196730.642918,-0.014364,0.379418,-2.764666,-0.040242,-0.064682,-0.145082,-0.013342,-0.370380,-0.928785,0.002203,-0.001217,-0.007373,14.455843,-3.879315,-31.001617,,,,,,,
1504196730.652927,-0.014448,0.379192,-2.766279,-0.019953,-0.065909,-0.150382,-0.013421,-0.370170,-0.928867,0.003381,-0.002206,-0.007275,14.455843,-3.879315,-31.001617,,,,,,,
1504196730.662937,-0.014317,0.379150,-2.767986,-0.002637,-0.042596,-0.162134,-0.013299,-0.370131,-0.928884,-0.001410,0.001158,-0.003336,14.531710,-4.179120,-30.924225,,,,,,,
1504196730.672947,-0.013803,0.379220,-2.769836,0.005184,-0.006417,-0.174993,-0.012822,-0.370196,-0.928865,-0.000209,-0.002455,-0.001936,14.531710,-4.179120,-30.924225,,,,,,,
1504196730.682957,-0.012811,0.379314,-2.771833,-0.001895,0.034147,-0.187886,-0.011900,-0.370283,-0.928843,-0.000215,-0.005388,-0.003820,14.606295,-4.103482,-31.074585,,,,,,,
1504196730.692966,-0.011618,0.379148,-2.773855,-0.026372,0.043936,-0.184743,-0.010793,-0.370129,-0.928918,0.005559,-0.011127,-0.003135,14.606295,-4.103482,-31.074585,,,,,,,
1504196730.702976,-0.010695,0.378623,-2.775719,-0.065103,0.014401,-0.167680,-0.009937,-0.369642,-0.929121,0.010456,-0.019046,-0.004717,14.305696,-3.954541,-31.226440,,,,,,,
1504196730.712986,-0.010314,0.377716,-2.777294,-0.097633,-0.032249,-0.137767,-0.009587,-0.368799,-0.929460,0.016209,-0.023703,-0.015624,14.305696,-3.954541,-31.226440,,,,,,,
1504196730.722996,-0.010159,0.377057,-2.778681,-0.104472,-0.071644,-0.112095,-0.009445,-0.368186,-0.929704,0.015304,-0.026574,-0.013564,14.531603,-4.178967,-30.999207,,,,,,,
1504196730.733006,-0.010674,0.376224,-2.779844,-0.074857,-0.100664,-0.106655,-0.009927,-0.367411,-0.930006,0.015542,-0.020742,-0.007006,14.531603,-4.178967,-30.999207,,,,,,,
1504196730.743015,-0.011274,0.375855,-2.781018,-0.023635,-0.102147,-0.110834,-0.010487,-0.367068,-0.930135,0.017277,-0.012418,-0.004924,14.531221,-4.028974,-31.000305,,,,,,,
1504196730.753025,-0.011428,0.376102,-2.782403,0.016073,-0.082211,-0.124678,-0.010629,-0.367297,-0.930043,0.011484,-0.008283,-0.000240,14.531221,-4.028974,-31.000305,,,,,,,
1504196730.763035,-0.011323,0.376419,-2.783908,0.020577,-0.058793,-0.134320,-0.010530,-0.367593,-0.929927,0.010713,-0.005469,-0.003407,14.155886,-4.030210,-31.226257,,,,,,,
1504196730.773045,-0.011034,0.376558,-2.785374,-0.002723,-0.034107,-0.127997,-0.010261,-0.367722,-0.929879,0.007698,-0.007995,-0.010566,14.155886,-4.030210,-31.226257,,,,,,,
1504196730.783054,-0.010687,0.376385,-2.786655,-0.037888,-0.016787,-0.108876,-0.009939,-0.367561,-0.929946,0.004537,-0.011010,-0.013932,14.305132,-3.729535,-31.228119,,,,,,,
1504196730.793064,-0.010331,0.375935,-2.787720,-0.073126,-0.010120,-0.091871,-0.009609,-0.367142,-0.930115,0.003460,-0.013793,-0.008895,14.305132,-3.729535,-31.228119,,,,,,,
1504196730.803074,-0.009936,0.375211,-2.788742,-0.099850,-0.014165,-0.087643,-0.009245,-0.366469,-0.930384,0.008131,-0.013902,-0.004400,14.380693,-3.954206,-31.226257,,,,,,,
1504196730.813084,-0.009545,0.374382,-2.789809,-0.102055,-0.024798,-0.089765,-0.008883,-0.365698,-0.930691,0.012515,-0.013712,-0.005664,14.380693,-3.954206,-31.226257,,,,,,,
1504196730.823093,-0.009222,0.373778,-2.790877,-0.081855,-0.033488,-0.088649,-0.008585,-0.365135,-0.930915,0.013819,-0.012978,0.004081,14.380541,-3.804502,-31.077393,,,,,,,
1504196730.833103,-0.008927,0.373366,-2.791949,-0.071246,-0.041032,-0.087553,-0.008312,-0.364752,-0.931068,0.016246,-0.013285,0.010780,14.380541,-3.804502,-31.077393,,,,,,,
1504196730.843113,-0.008758,0.372898,-2.793037,-0.074476,-0.048457,-0.092885,-0.008156,-0.364316,-0.931240,0.014061,-0.011356,0.005977,14.679186,-3.352857,-31.230011,,,,,,,
1504196730.853123,-0.008530,0.372204,-2.794284,-0.095731,-0.048262,-0.108935,-0.007946,-0.363670,-0.931494,0.014431,-0.010766,0.000830,14.679186,-3.352857,-31.230011,,,,,,,
1504196730.863132,-0.008131,0.371314,-2.795671,-0.111607,-0.038527,-0.118589,-0.007577,-0.362840,-0.931821,0.016976,-0.012114,-0.003070,14.079119,-3.280698,-31.157043,,,,,,,
1504196730.873142,-0.007644,0.370318,-2.797057,-0.112496,-0.017205,-0.119698,-0.007125,-0.361912,-0.932185,0.011459,-0.011608,-0.008504,14.079119,-3.280698,-31.157043,,,,,,,
1504196730.883152,-0.007022,0.369486,-2.798283,-0.081383,0.013427,-0.104755,-0.006548,-0.361136,-0.932490,0.006411,-0.007028,-0.007604,14.679155,-3.427548,-31.379456,,,,,,,
1504196730.893162,-0.006219,0.369095,-2.799260,-0.034305,0.043920,-0.082312,-0.005800,-0.360772,-0.932636,0.004107,-0.003104,0.001087,14.679155,-3.427548,-31.379456,,,,,,,
1504196730.903172,-0.005342,0.369159,-2.799994,0.004068,0.053172,-0.059848,-0.004982,-0.360831,-0.932618,0.005074,-0.004358,0.003785,14.453325,-3.053708,-31.307831,,,,,,,
1504196730.913181,-0.004490,0.369444,-2.800597,0.014609,0.043485,-0.049140,-0.004187,-0.361097,-0.932519,0.008612,-0.007463,0.001305,14.453325,-3.053708,-31.307831,,,,,,,
1504196730.923191,-0.003842,0.369633,-2.801265,-0.003797,0.006349,-0.054445,-0.003582,-0.361273,-0.932453,0.013821,-0.010706,-0.003323,14.379107,-3.279340,-31.156311,,,,,,,
1504196730.933170,-0.003361,0.369626,-2.802168,-0.027453,-0.029661,-0.074706,-0.003134,-0.361267,-0.932457,0.021338,-0.016068,-0.011070,14.379107,-3.279340,-31.156311,,,,,,,
