911406771,Mac' Wifi,d0:03:4b:d1:0b:b3,2462,-90
911406785,eduroam,40:18:b1:7b:42:95,2462,-91
911406698,OWL,08:ea:44:96:ec:d4,2437,-39
911406860,OWL,08:ea:44:96:ec:e9,5220,-50
911406753,OWL,40:18:b1:7b:42:14,2462,-67
911406916,OWL,00:2a:10:1a:69:fe,5500,-77
911406721,OWL,9c:5d:12:7d:c3:d4,2437,-76
911406764,OWL,08:ea:44:96:ec:95,2462,-80
911406742,OWL,00:81:c4:85:07:a1,2437,-85
914671446,eduroam,00:2a:10:1a:69:8f,5660,-66
914671378,eduroam,08:ea:44:96:ec:ea,5220,-48
914671414,eduroam,00:2a:10:0d:6d:3f,5320,-64
911406689,OERC-CONFERENCE-DISPLAY-ONLY,f8:d1:11:88:3f:2e,2427,-72
914671438,eduroam,00:2a:10:3d:b0:1f,5500,-79
911406715,eduroam,40:18:b1:78:89:d5,2437,-79
914671364,eduroam,40:18:b1:7b:42:2a,5180,-84
914671407,eduroam,18:8b:45:09:70:ef,5220,-76
911406848,,40:18:b1:7b:42:24,5180,-81
914671422,OWL,00:2a:10:0d:6d:3e,5320,-65
914671454,OWL,00:2a:10:1a:69:8e,5660,-65
914671432,OWL,00:2a:10:3d:b0:1e,5500,-79
914671385,OWL,18:8b:45:09:70:ee,5220,-78
914671357,OWL,40:18:b1:7b:42:29,5180,-82
911406709,eduroam,08:ea:44:96:ec:d5,2437,-39
914671400,,08:ea:44:96:ec:e4,5220,-50
911406747,eduroam,40:18:b1:7b:42:15,2462,-68
914671371,,40:18:b1:7b:3e:a4,5180,-76
914671350,eduroam,40:18:b1:7b:3e:aa,5180,-74
911406891,eduroam,00:2a:10:1a:69:ff,5500,-81
911406727,eduroam,9c:5d:12:7d:c3:d5,2437,-78
911406733,Physics_S,9c:5d:12:7d:c3:d6,2437,-78
911406778,eduroam,08:ea:44:96:ec:96,2462,-79
914671335,eduroam,40:18:b1:78:86:55,2462,-79
911406771,Mac' Wifi,d0:03:4b:d1:0b:b3,2462,-90
911406785,eduroam,40:18:b1:7b:42:95,2462,-91
911406698,OWL,08:ea:44:96:ec:d4,2437,-39
914671392,OWL,08:ea:44:96:ec:e9,5220,-48
911406753,OWL,40:18:b1:7b:42:14,2462,-67
911406916,OWL,00:2a:10:1a:69:fe,5500,-77
911406721,OWL,9c:5d:12:7d:c3:d4,2437,-76
911406764,OWL,08:ea:44:96:ec:95,2462,-80
911406742,OWL,00:81:c4:85:07:a1,2437,-85
914671343,OWL,40:18:b1:7b:3e:a9,5180,-74
918298817,eduroam,00:2a:10:1a:69:8f,5660,-65
918298734,eduroam,08:ea:44:96:ec:ea,5220,-44
918298794,eduroam,00:2a:10:0d:6d:3f,5320,-66
918298718,OERC-CONFERENCE-DISPLAY-ONLY,f8:d1:11:88:3f:2e,2427,-73
918298803,eduroam,00:2a:10:3d:b0:1f,5500,-79
918298728,eduroam,40:18:b1:78:89:d5,2437,-67
918298774,eduroam,40:18:b1:7b:42:2a,5180,-77
914671407,eduroam,18:8b:45:09:70:ef,5220,-76
918298799,OWL,00:2a:10:0d:6d:3e,5320,-67
918298828,OWL,00:2a:10:1a:69:8e,5660,-66
918298808,OWL,00:2a:10:3d:b0:1e,5500,-80
914671385,OWL,18:8b:45:09:70:ee,5220,-78
918298764,OWL,40:18:b1:7b:42:29,5180,-77
918298713,eduroam,08:ea:44:96:ec:d5,2437,-39
918298789,,08:ea:44:96:ec:e4,5220,-51
918298753,eduroam,40:18:b1:7b:42:15,2462,-65
914671371,,40:18:b1:7b:3e:a4,5180,-76
918298779,eduroam,40:18:b1:7b:3e:aa,5180,-77
918298749,eduroam,40:18:b1:78:86:55,2462,-78
918298724,OWL,08:ea:44:96:ec:d4,2437,-39
918298784,OWL,08:ea:44:96:ec:e9,5220,-52
918298744,OWL,40:18:b1:7b:42:14,2462,-63
918298813,OWL,00:2a:10:1a:69:fe,5500,-82
918298768,OWL,40:18:b1:7b:3e:a9,5180,-77
918298759,eduroam,00:2a:10:0d:6d:30,2462,-75
918298739,eduroam,00:2a:10:3d:b0:10,2462,-80
918298822,OWL,00:2a:10:3d:af:fe,5660,-76
918298707,OWL,40:18:b1:7b:57:54,2412,-73
923523833,eduroam,00:2a:10:1a:69:8f,5660,-66
923523801,eduroam,08:ea:44:96:ec:ea,5220,-43
923523822,eduroam,00:2a:10:0d:6d:3f,5320,-70
918298718,OERC-CONFERENCE-DISPLAY-ONLY,f8:d1:11:88:3f:2e,2427,-73
918298803,eduroam,00:2a:10:3d:b0:1f,5500,-79
918298728,eduroam,40:18:b1:78:89:d5,2437,-67
923523810,eduroam,40:18:b1:7b:42:2a,5180,-80
923523826,OWL,00:2a:10:0d:6d:3e,5320,-70
923523829,OWL,00:2a:10:1a:69:8e,5660,-72
918298808,OWL,00:2a:10:3d:b0:1e,5500,-80
923523805,OWL,40:18:b1:7b:42:29,5180,-79
918298713,eduroam,08:ea:44:96:ec:d5,2437,-39
918298789,,08:ea:44:96:ec:e4,5220,-51
918298753,eduroam,40:18:b1:7b:42:15,2462,-65
923523814,eduroam,40:18:b1:7b:3e:aa,5180,-83
918298749,eduroam,40:18:b1:78:86:55,2462,-78
918298724,OWL,08:ea:44:96:ec:d4,2437,-39
918298784,OWL,08:ea:44:96:ec:e9,5220,-52
918298744,OWL,40:18:b1:7b:42:14,2462,-63
918298813,OWL,00:2a:10:1a:69:fe,5500,-82
918298768,OWL,40:18:b1:7b:3e:a9,5180,-77
918298759,eduroam,00:2a:10:0d:6d:30,2462,-75
918298739,eduroam,00:2a:10:3d:b0:10,2462,-80
918298822,OWL,00:2a:10:3d:af:fe,5660,-76
918298707,OWL,40:18:b1:7b:57:54,2412,-73
923523818,,40:18:b1:78:89:e4,5220,-81
927000887,eduroam,00:2a:10:1a:69:8f,5660,-64
927000836,eduroam,08:ea:44:96:ec:ea,5220,-38
927000866,eduroam,00:2a:10:0d:6d:3f,5320,-64
927000876,eduroam,00:2a:10:3d:b0:1f,5500,-77
923523810,eduroam,40:18:b1:7b:42:2a,5180,-80
927000870,OWL,00:2a:10:0d:6d:3e,5320,-67
927000892,OWL,00:2a:10:1a:69:8e,5660,-63
927000881,OWL,00:2a:10:3d:b0:1e,5500,-77
923523805,OWL,40:18:b1:7b:42:29,5180,-79
927000854,,08:ea:44:96:ec:e4,5220,-45
927000841,eduroam,40:18:b1:7b:3e:aa,5180,-81
927000847,OWL,08:ea:44:96:ec:e9,5220,-40
923523818,,40:18:b1:78:89:e4,5220,-81
927000860,OWL,18:8b:45:09:70:ee,5220,-79
930483313,eduroam,00:2a:10:1a:69:8f,5660,-64
930483263,eduroam,08:ea:44:96:ec:ea,5220,-36
930483304,eduroam,00:2a:10:0d:6d:3f,5320,-62
927000876,eduroam,00:2a:10:3d:b0:1f,5500,-77
930483291,eduroam,40:18:b1:7b:42:2a,5180,-81
930483309,OWL,00:2a:10:0d:6d:3e,5320,-63
930483318,OWL,00:2a:10:1a:69:8e,5660,-62
927000881,OWL,00:2a:10:3d:b0:1e,5500,-77
930483286,OWL,40:18:b1:7b:42:29,5180,-84
930483299,,08:ea:44:96:ec:e4,5220,-46
927000841,eduroam,40:18:b1:7b:3e:aa,5180,-81
930483295,OWL,08:ea:44:96:ec:e9,5220,-48
927000860,OWL,18:8b:45:09:70:ee,5220,-79
930483240,eduroam,08:ea:44:96:ec:d5,2437,-32
930483227,eduroam,40:18:b1:7b:57:55,2412,-58
930483249,OERC-CONFERENCE-DISPLAY-ONLY,f8:d1:11:88:3f:2e,2427,-68
930483254,eduroam,40:18:b1:78:89:d5,2437,-68
930483236,eduroam,40:18:b1:7b:3e:95,2412,-71
930483272,eduroam,08:ea:44:96:ec:96,2462,-71
930483277,eduroam,40:18:b1:78:86:55,2462,-76
930483245,eduroam,40:18:b1:78:a9:55,2412,-82
930483281,Mac' Wifi,d0:03:4b:d1:0b:b3,2462,-86
930483258,OWL,08:ea:44:96:ec:d4,2437,-34
930483216,OWL,40:18:b1:7b:57:54,2412,-58
930483231,OWL,40:18:b1:7b:3e:94,2412,-68
930483267,OWL,08:ea:44:96:ec:95,2462,-77
930483221,OWL,40:18:b1:78:a9:54,2412,-83
930483313,eduroam,00:2a:10:1a:69:8f,5660,-64
934137193,eduroam,08:ea:44:96:ec:ea,5220,-45
930483304,eduroam,00:2a:10:0d:6d:3f,5320,-62
934137200,eduroam,40:18:b1:7b:42:2a,5180,-75
930483309,OWL,00:2a:10:0d:6d:3e,5320,-63
930483318,OWL,00:2a:10:1a:69:8e,5660,-62
934137197,OWL,40:18:b1:7b:42:29,5180,-76
934137207,,08:ea:44:96:ec:e4,5220,-46
934137204,OWL,08:ea:44:96:ec:e9,5220,-46
930483240,eduroam,08:ea:44:96:ec:d5,2437,-32
930483227,eduroam,40:18:b1:7b:57:55,2412,-58
930483249,OERC-CONFERENCE-DISPLAY-ONLY,f8:d1:11:88:3f:2e,2427,-68
930483254,eduroam,40:18:b1:78:89:d5,2437,-68
930483236,eduroam,40:18:b1:7b:3e:95,2412,-71
930483272,eduroam,08:ea:44:96:ec:96,2462,-71
930483277,eduroam,40:18:b1:78:86:55,2462,-76
930483245,eduroam,40:18:b1:78:a9:55,2412,-82
930483281,Mac' Wifi,d0:03:4b:d1:0b:b3,2462,-86
930483258,OWL,08:ea:44:96:ec:d4,2437,-34
930483216,OWL,40:18:b1:7b:57:54,2412,-58
930483231,OWL,40:18:b1:7b:3e:94,2412,-68
930483267,OWL,08:ea:44:96:ec:95,2462,-77
930483221,OWL,40:18:b1:78:a9:54,2412,-83
937808323,eduroam,08:ea:44:96:ec:ea,5220,-54
934137200,eduroam,40:18:b1:7b:42:2a,5180,-75
934137197,OWL,40:18:b1:7b:42:29,5180,-76
934137207,,08:ea:44:96:ec:e4,5220,-46
937808348,OWL,08:ea:44:96:ec:e9,5220,-61
937808334,eduroam,40:18:b1:7b:3e:95,2412,-93
937808327,OWL,40:18:b1:7b:3e:94,2412,-91
937808341,OWL,18:8b:45:09:74:2e,5180,-79
941438972,eduroam,08:ea:44:96:ec:ea,5220,-61
937808348,OWL,08:ea:44:96:ec:e9,5220,-61
937808334,eduroam,40:18:b1:7b:3e:95,2412,-93
937808327,OWL,40:18:b1:7b:3e:94,2412,-91
937808341,OWL,18:8b:45:09:74:2e,5180,-79
941439026,eduroam,40:18:b1:7b:57:6a,5220,-65
941438992,,40:18:b1:7b:57:64,5220,-66
941438977,eduroam,08:ea:44:96:ec:ab,5220,-72
941439034,eduroam,00:2a:10:0d:6d:3f,5320,-74
941438987,,08:ea:44:96:ec:a4,5220,-75
941438998,OWL,40:18:b1:7b:57:69,5220,-66
941438982,OWL,08:ea:44:96:ec:aa,5220,-72
941439041,OWL,00:2a:10:0d:6d:3e,5320,-74
941439048,OWL,00:2a:10:1a:69:8e,5660,-78
945021973,eduroam,08:ea:44:96:ec:ea,5220,-60
945021982,OWL,08:ea:44:96:ec:e9,5220,-58
941439026,eduroam,40:18:b1:7b:57:6a,5220,-65
941438992,,40:18:b1:7b:57:64,5220,-66
941438977,eduroam,08:ea:44:96:ec:ab,5220,-72
945021993,eduroam,00:2a:10:0d:6d:3f,5320,-68
941438987,,08:ea:44:96:ec:a4,5220,-75
941438998,OWL,40:18:b1:7b:57:69,5220,-66
941438982,OWL,08:ea:44:96:ec:aa,5220,-72
945021990,OWL,00:2a:10:0d:6d:3e,5320,-62
945022023,OWL,00:2a:10:1a:69:8e,5660,-69
945021986,,08:ea:44:96:ec:e4,5220,-61
945021996,eduroam,00:2a:10:1a:69:8f,5660,-66
945021979,eduroam,40:18:b1:7b:3e:aa,5180,-81
945021976,OWL,40:18:b1:7b:3e:a9,5180,-81
948505347,eduroam,08:ea:44:96:ec:ea,5220,-47
948505399,OWL,08:ea:44:96:ec:e9,5220,-57
948505411,eduroam,00:2a:10:0d:6d:3f,5320,-55
948505414,OWL,00:2a:10:0d:6d:3e,5320,-58
948505428,OWL,00:2a:10:1a:69:8e,5660,-54
948505403,,08:ea:44:96:ec:e4,5220,-57
948505425,eduroam,00:2a:10:1a:69:8f,5660,-55
945021979,eduroam,40:18:b1:7b:3e:aa,5180,-81
948505395,OWL,40:18:b1:7b:3e:a9,5180,-83
948505362,eduroam,08:ea:44:96:ec:d5,2437,-54
948505383,eduroam,00:2a:10:0d:6d:30,2462,-57
948505359,eduroam,40:18:b1:78:89:d5,2437,-61
948505417,eduroam,00:2a:10:1a:69:ff,5500,-69
948505369,eduroam,08:ea:44:96:ec:96,2462,-67
948505380,eduroam,40:18:b1:78:86:55,2462,-68
948505351,OERC-CONFERENCE-DISPLAY-ONLY,f8:d1:11:88:3f:2e,2427,-69
948505407,eduroam,18:8b:45:09:70:ef,5220,-77
948505391,eduroam,40:18:b1:78:86:6a,5180,-81
948505376,eduroam,00:2a:10:3d:b0:10,2462,-82
948505373,eduroam,40:18:b1:7b:42:95,2462,-89
948505355,OWL,08:ea:44:96:ec:d4,2437,-52
948505421,OWL,00:2a:10:1a:69:fe,5500,-69
948505366,OWL,08:ea:44:96:ec:95,2462,-72
948505387,OWL,40:18:b1:78:86:69,5180,-78
951986295,eduroam,08:ea:44:96:ec:ea,5220,-52
951986340,OWL,08:ea:44:96:ec:e9,5220,-55
951986360,eduroam,00:2a:10:0d:6d:3f,5320,-63
951986365,OWL,00:2a:10:0d:6d:3e,5320,-66
951986386,OWL,00:2a:10:1a:69:8e,5660,-61
951986345,,08:ea:44:96:ec:e4,5220,-54
951986381,eduroam,00:2a:10:1a:69:8f,5660,-59
951986320,eduroam,40:18:b1:7b:3e:aa,5180,-79
951986336,OWL,40:18:b1:7b:3e:a9,5180,-80
948505362,eduroam,08:ea:44:96:ec:d5,2437,-54
948505383,eduroam,00:2a:10:0d:6d:30,2462,-57
948505359,eduroam,40:18:b1:78:89:d5,2437,-61
951986371,eduroam,00:2a:10:1a:69:ff,5500,-67
948505369,eduroam,08:ea:44:96:ec:96,2462,-67
948505380,eduroam,40:18:b1:78:86:55,2462,-68
948505351,OERC-CONFERENCE-DISPLAY-ONLY,f8:d1:11:88:3f:2e,2427,-69
951986355,eduroam,18:8b:45:09:70:ef,5220,-69
951986331,eduroam,40:18:b1:78:86:6a,5180,-76
948505376,eduroam,00:2a:10:3d:b0:10,2462,-82
948505373,eduroam,40:18:b1:7b:42:95,2462,-89
948505355,OWL,08:ea:44:96:ec:d4,2437,-52
951986376,OWL,00:2a:10:1a:69:fe,5500,-73
948505366,OWL,08:ea:44:96:ec:95,2462,-72
951986325,OWL,40:18:b1:78:86:69,5180,-74
951986308,eduroam,40:18:b1:78:a9:6a,5180,-78
951986314,,40:18:b1:78:a9:64,5180,-78
951986350,OWL,18:8b:45:09:70:ee,5220,-71
951986302,OWL,40:18:b1:78:a9:69,5180,-78
955469575,eduroam,08:ea:44:96:ec:ea,5220,-49
955469611,OWL,08:ea:44:96:ec:e9,5220,-51
955469629,eduroam,00:2a:10:0d:6d:3f,5320,-66
955469634,OWL,00:2a:10:0d:6d:3e,5320,-69
955469651,OWL,00:2a:10:1a:69:8e,5660,-65
955469615,,08:ea:44:96:ec:e4,5220,-49
955469647,eduroam,00:2a:10:1a:69:8f,5660,-64
951986320,eduroam,40:18:b1:7b:3e:aa,5180,-79
951986336,OWL,40:18:b1:7b:3e:a9,5180,-80
955469565,eduroam,08:ea:44:96:ec:d5,2437,-48
955469570,eduroam,40:18:b1:78:89:d5,2437,-61
955469638,eduroam,00:2a:10:1a:69:ff,5500,-62
955469552,OERC-CONFERENCE-DISPLAY-ONLY,f8:d1:11:88:3f:2e,2427,-73
955469625,eduroam,18:8b:45:09:70:ef,5220,-66
955469606,eduroam,40:18:b1:78:86:6a,5180,-72
955469558,OWL,08:ea:44:96:ec:d4,2437,-46
955469643,OWL,00:2a:10:1a:69:fe,5500,-64
955469587,OWL,40:18:b1:78:86:69,5180,-71
955469600,eduroam,40:18:b1:78:a9:6a,5180,-67
955469593,,40:18:b1:78:a9:64,5180,-65
955469620,OWL,18:8b:45:09:70:ee,5220,-72
955469580,OWL,40:18:b1:78:a9:69,5180,-64
955469539,eduroam,40:18:b1:78:a9:55,2412,-63
955469656,eduroam,00:2a:10:38:cd:cf,5660,-73
955469534,OWL,40:18:b1:78:a9:54,2412,-63
955469660,OWL,00:2a:10:38:cd:ce,5660,-72
955469546,OWL,00:2a:10:1a:69:f1,2412,-73
958955066,eduroam,08:ea:44:96:ec:ea,5220,-56
958955114,OWL,08:ea:44:96:ec:e9,5220,-63
958955131,eduroam,00:2a:10:0d:6d:3f,5320,-67
958955168,OWL,00:2a:10:0d:6d:3e,5320,-71
958955188,OWL,00:2a:10:1a:69:8e,5660,-72
958955119,,08:ea:44:96:ec:e4,5220,-59
958955184,eduroam,00:2a:10:1a:69:8f,5660,-73
955469565,eduroam,08:ea:44:96:ec:d5,2437,-48
955469570,eduroam,40:18:b1:78:89:d5,2437,-61
958955172,eduroam,00:2a:10:1a:69:ff,5500,-68
955469552,OERC-CONFERENCE-DISPLAY-ONLY,f8:d1:11:88:3f:2e,2427,-73
955469625,eduroam,18:8b:45:09:70:ef,5220,-66
958955107,eduroam,40:18:b1:78:86:6a,5180,-81
955469558,OWL,08:ea:44:96:ec:d4,2437,-46
958955179,OWL,00:2a:10:1a:69:fe,5500,-73
955469587,OWL,40:18:b1:78:86:69,5180,-71
955469600,eduroam,40:18:b1:78:a9:6a,5180,-67
955469593,,40:18:b1:78:a9:64,5180,-65
955469620,OWL,18:8b:45:09:70:ee,5220,-72
958955102,OWL,40:18:b1:78:a9:69,5180,-81
955469539,eduroam,40:18:b1:78:a9:55,2412,-63
955469656,eduroam,00:2a:10:38:cd:cf,5660,-73
955469534,OWL,40:18:b1:78:a9:54,2412,-63
955469660,OWL,00:2a:10:38:cd:ce,5660,-72
955469546,OWL,00:2a:10:1a:69:f1,2412,-73
958955156,eduroam,18:8b:45:09:75:0f,5320,-78
958955164,OWL,18:8b:45:09:75:0e,5320,-76
962592529,eduroam,08:ea:44:96:ec:ea,5220,-73
958955114,OWL,08:ea:44:96:ec:e9,5220,-63
958955131,eduroam,00:2a:10:0d:6d:3f,5320,-67
958955168,OWL,00:2a:10:0d:6d:3e,5320,-71
958955188,OWL,00:2a:10:1a:69:8e,5660,-72
958955119,,08:ea:44:96:ec:e4,5220,-59
958955184,eduroam,00:2a:10:1a:69:8f,5660,-73
962592554,eduroam,00:2a:10:1a:69:ff,5500,-78
958955107,eduroam,40:18:b1:78:86:6a,5180,-81
962592580,OWL,00:2a:10:1a:69:fe,5500,-78
962592545,eduroam,40:18:b1:78:a9:6a,5180,-77
962592536,OWL,40:18:b1:78:a9:69,5180,-74
958955156,eduroam,18:8b:45:09:75:0f,5320,-78
958955164,OWL,18:8b:45:09:75:0e,5320,-76
962592564,eduroam,18:8b:45:09:55:af,5500,-74
962592573,OWL,18:8b:45:09:55:ae,5500,-68
966270148,eduroam,08:ea:44:96:ec:ea,5220,-79
962592554,eduroam,00:2a:10:1a:69:ff,5500,-78
962592580,OWL,00:2a:10:1a:69:fe,5500,-78
966270157,eduroam,40:18:b1:78:a9:6a,5180,-75
966270153,OWL,40:18:b1:78:a9:69,5180,-76
962592564,eduroam,18:8b:45:09:55:af,5500,-74
962592573,OWL,18:8b:45:09:55:ae,5500,-68
966270161,,40:18:b1:78:a9:64,5180,-74
966270148,eduroam,08:ea:44:96:ec:ea,5220,-79
966270157,eduroam,40:18:b1:78:a9:6a,5180,-75
966270153,OWL,40:18:b1:78:a9:69,5180,-76
966270161,,40:18:b1:78:a9:64,5180,-74
969945404,eduroam,18:8b:45:09:2e:6f,5320,-71
969945397,OWL,18:8b:45:09:2e:6e,5320,-72
966270148,eduroam,08:ea:44:96:ec:ea,5220,-79
971764147,eduroam,18:8b:45:09:2e:6f,5320,-73
971764138,OWL,18:8b:45:09:2e:6e,5320,-73
971764079,eduroam,18:8b:45:08:fb:cf,5220,-49
971764067,Mac' Wifi,d0:03:4b:d1:0b:b3,2462,-83
971764055,eduroam,08:ea:44:96:ec:96,2462,-88
971764072,OWL,18:8b:45:08:fb:ce,5220,-47
971764049,OWL,40:18:b1:78:a9:54,2412,-84
971764061,OWL,18:8b:45:09:55:a1,2462,-85
971764041,OWL,22:27:22:b7:9b:72,2412,-91
966270148,eduroam,08:ea:44:96:ec:ea,5220,-79
972193888,eduroam,18:8b:45:09:2e:6f,5320,-77
972193874,OWL,18:8b:45:09:2e:6e,5320,-77
971764079,eduroam,18:8b:45:08:fb:cf,5220,-49
971764067,Mac' Wifi,d0:03:4b:d1:0b:b3,2462,-83
971764055,eduroam,08:ea:44:96:ec:96,2462,-88
971764072,OWL,18:8b:45:08:fb:ce,5220,-47
971764049,OWL,40:18:b1:78:a9:54,2412,-84
971764061,OWL,18:8b:45:09:55:a1,2462,-85
971764041,OWL,22:27:22:b7:9b:72,2412,-91
972193888,eduroam,18:8b:45:09:2e:6f,5320,-77
972193874,OWL,18:8b:45:09:2e:6e,5320,-77
971764079,eduroam,18:8b:45:08:fb:cf,5220,-49
971764067,Mac' Wifi,d0:03:4b:d1:0b:b3,2462,-83
971764055,eduroam,08:ea:44:96:ec:96,2462,-88
971764072,OWL,18:8b:45:08:fb:ce,5220,-47
971764049,OWL,40:18:b1:78:a9:54,2412,-84
971764061,OWL,18:8b:45:09:55:a1,2462,-85
971764041,OWL,22:27:22:b7:9b:72,2412,-91
987265905,eduroam,18:8b:45:09:73:6f,5220,-77
997178355,eduroam,18:8b:45:09:55:4f,5320,-68
1011498740,eduroam,18:8b:45:09:5e:8f,5500,-69
1011498735,OWL,18:8b:45:09:5e:8e,5500,-70
1011498740,eduroam,18:8b:45:09:5e:8f,5500,-69
1011498735,OWL,18:8b:45:09:5e:8e,5500,-70
1024109937,eduroam,18:8b:45:08:f5:6f,5180,-58
1038428882,eduroam,18:8b:45:09:30:2f,5180,-56
1038428898,eduroam,18:8b:45:09:70:2f,5220,-59
1038428913,eduroam,18:8b:45:09:73:cf,5220,-76
1038428892,OWL,18:8b:45:09:30:2e,5180,-54
1038428905,OWL,18:8b:45:09:70:2e,5220,-58
1038428925,OWL,18:8b:45:09:73:ce,5220,-76
1038428882,eduroam,18:8b:45:09:30:2f,5180,-56
1038428898,eduroam,18:8b:45:09:70:2f,5220,-59
1038428913,eduroam,18:8b:45:09:73:cf,5220,-76
1038428892,OWL,18:8b:45:09:30:2e,5180,-54
1038428905,OWL,18:8b:45:09:70:2e,5220,-58
1038428925,OWL,18:8b:45:09:73:ce,5220,-76
1162157427,eduroam,00:2a:10:1a:69:8f,5660,-61
1147857874,eduroam,40:18:b1:7b:57:55,2412,-73
1162157401,,08:ea:44:96:ec:e4,5220,-59
1162157348,eduroam,08:ea:44:96:ec:ea,5220,-59
1162157416,eduroam,00:2a:10:1a:69:ff,5500,-61
1162157406,eduroam,00:2a:10:0d:6d:3f,5320,-62
1162157342,,40:18:b1:78:a9:64,5180,-65
1162157323,eduroam,40:18:b1:78:a9:6a,5180,-68
1162157329,eduroam,40:18:b1:78:86:6a,5180,-69
1162157360,eduroam,18:8b:45:09:70:ef,5220,-71
1162157379,eduroam,40:18:b1:7b:42:aa,5220,-77
1162157335,,40:18:b1:78:86:64,5180,-77
1162157373,eduroam,40:18:b1:78:89:ea,5220,-79
1162157384,,40:18:b1:78:89:e4,5220,-79
1162157304,OERC-CONFERENCE-DISPLAY-ONLY,f8:d1:11:88:3f:2e,2427,-80
1162157433,OWL,00:2a:10:1a:69:8e,5660,-59
1162157421,OWL,00:2a:10:1a:69:fe,5500,-60
1162157395,OWL,08:ea:44:96:ec:e9,5220,-62
1162157411,OWL,00:2a:10:0d:6d:3e,5320,-66
1162157317,OWL,40:18:b1:78:86:69,5180,-68
1162157311,OWL,40:18:b1:78:a9:69,5180,-69
1162157390,OWL,18:8b:45:09:70:ee,5220,-72
1162157367,OWL,40:18:b1:78:89:e9,5220,-77
1162157355,OWL,40:18:b1:7b:42:a9,5220,-78
1162157427,eduroam,00:2a:10:1a:69:8f,5660,-61
1162157401,,08:ea:44:96:ec:e4,5220,-59
