timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1504281646.491213,-0.029272,0.320194,-2.988304,-0.003370,0.000514,0.027714,-0.027780,-0.314751,-0.948768,0.000925,-0.096855,0.048087,-22.022741,-13.827524,-38.781494,,,,,,,
1504281646.501223,-0.029413,0.322507,-2.988031,-0.009924,-0.020746,0.029873,-0.027892,-0.316945,-0.948034,0.005203,-0.095606,0.043874,-22.023275,-13.752069,-39.007050,,,,,,,
1504281646.511233,-0.029577,0.324762,-2.987793,-0.018496,-0.030265,0.027737,-0.028027,-0.319083,-0.947312,0.008435,-0.097085,0.044648,-22.023275,-13.752069,-39.007050,,,,,,,
1504281646.521242,-0.029807,0.326952,-2.987602,-0.023759,-0.028085,0.022385,-0.028224,-0.321158,-0.946605,0.006511,-0.095865,0.048473,-22.323004,-13.903269,-39.081696,,,,,,,
1504281646.531252,-0.030064,0.329053,-2.987416,-0.020464,-0.021716,0.019177,-0.028447,-0.323147,-0.945921,0.003743,-0.093113,0.047163,-22.323004,-13.903269,-39.081696,,,,,,,
1504281646.541262,-0.030427,0.331162,-2.987212,-0.017186,-0.017476,0.015975,-0.028770,-0.325142,-0.945227,-0.001519,-0.092201,0.046927,-22.098150,-13.752558,-38.932220,,,,,,,
1504281646.551272,-0.030907,0.333200,-2.986960,-0.018233,-0.017468,0.017044,-0.029202,-0.327069,-0.944549,-0.005634,-0.089969,0.046249,-22.098150,-13.752558,-38.932220,,,,,,,
1504281646.561281,-0.031440,0.335089,-2.986642,-0.022577,-0.024900,0.025593,-0.029687,-0.328853,-0.943914,-0.005256,-0.088536,0.044851,-22.247702,-13.978083,-39.005920,,,,,,,
1504281646.571291,-0.031983,0.336873,-2.986249,-0.039656,-0.023702,0.034103,-0.030181,-0.330537,-0.943310,-0.004106,-0.089003,0.043042,-22.247702,-13.978083,-39.005920,,,,,,,
1504281646.581301,-0.032422,0.338387,-2.985836,-0.065231,-0.020299,0.038324,-0.030578,-0.331966,-0.942796,-0.000993,-0.089359,0.044038,-22.248602,-13.752634,-39.232605,,,,,,,
1504281646.591311,-0.032703,0.339613,-2.985458,-0.084245,-0.002023,0.033990,-0.030829,-0.333122,-0.942380,-0.000879,-0.087624,0.041455,-22.248602,-13.752634,-39.232605,,,,,,,
1504281646.601320,-0.032783,0.340703,-2.985147,-0.081850,0.022476,0.025414,-0.030893,-0.334149,-0.942014,-0.003867,-0.085452,0.036237,-22.248083,-13.828074,-39.007050,,,,,,,
1504281646.611330,-0.032671,0.341789,-2.984842,-0.073179,0.037322,0.026472,-0.030775,-0.335173,-0.941654,-0.003664,-0.080080,0.038974,-22.248083,-13.828074,-39.007050,,,,,,,
1504281646.621340,-0.032635,0.342872,-2.984482,-0.056094,0.037180,0.027573,-0.030730,-0.336193,-0.941292,-0.007569,-0.073246,0.038200,-22.473455,-13.679087,-39.008728,,,,,,,
1504281646.631350,-0.032623,0.344127,-2.984128,-0.032650,0.030595,0.026561,-0.030705,-0.337375,-0.940869,-0.006587,-0.074292,0.031217,-22.473455,-13.679087,-39.008728,,,,,,,
1504281646.641360,-0.032592,0.345594,-2.983858,-0.015526,0.029398,0.018056,-0.030660,-0.338755,-0.940375,-0.005351,-0.075658,0.030844,-22.099020,-13.452402,-39.009491,,,,,,,
1504281646.651369,-0.032522,0.347128,-2.983660,0.001625,0.032461,0.010611,-0.030577,-0.340199,-0.939856,-0.006319,-0.070888,0.030951,-22.099020,-13.452402,-39.009491,,,,,,,
1504281646.661379,-0.032299,0.348707,-2.983509,0.007029,0.038810,0.010611,-0.030350,-0.341683,-0.939325,-0.003601,-0.068550,0.030512,-22.174551,-13.377298,-39.235260,,,,,,,
1504281646.671389,-0.032027,0.350205,-2.983361,0.001729,0.040985,0.010599,-0.030078,-0.343090,-0.938821,-0.002804,-0.065998,0.031457,-22.174551,-13.377298,-39.235260,,,,,,,
1504281646.681368,-0.031735,0.351574,-2.983210,-0.011095,0.038955,0.014850,-0.029789,-0.344376,-0.938359,-0.001156,-0.065383,0.030766,-22.023840,-13.527063,-39.008759,,,,,,,
1504281646.691378,-0.031435,0.352797,-2.983030,-0.026052,0.036942,0.019097,-0.029494,-0.345524,-0.937946,-0.000092,-0.066357,0.029774,-22.023840,-13.527063,-39.008759,,,,,,,
1504281646.701388,-0.031171,0.353861,-2.982845,-0.035675,0.031695,0.018022,-0.029235,-0.346522,-0.937586,0.000320,-0.064214,0.032053,-22.248602,-13.752634,-39.232605,,,,,,,
1504281646.711397,-0.030894,0.354825,-2.982663,-0.035589,0.039155,0.015874,-0.028965,-0.347426,-0.937260,-0.000134,-0.061387,0.030201,-22.248602,-13.752634,-39.232605,,,,,,,
1504281646.721407,-0.030477,0.355824,-2.982481,-0.022604,0.059296,0.014794,-0.028564,-0.348363,-0.936924,-0.002579,-0.059168,0.029301,-22.248648,-13.603083,-39.008728,,,,,,,
1504281646.731376,-0.029916,0.357008,-2.982249,-0.010718,0.079438,0.020118,-0.028026,-0.349472,-0.936527,-0.003591,-0.057403,0.033848,-22.248648,-13.603083,-39.008728,,,,,,,
1504281646.741386,-0.029314,0.358202,-2.981895,-0.006393,0.090050,0.028648,-0.027450,-0.350591,-0.936126,-0.006318,-0.056361,0.034530,-22.398260,-13.753748,-39.007996,,,,,,,
1504281646.751395,-0.028652,0.359295,-2.981482,-0.003145,0.097477,0.033979,-0.026819,-0.351614,-0.935761,-0.006766,-0.051584,0.029160,-22.398260,-13.753748,-39.007996,,,,,,,
1504281646.761405,-0.027940,0.360331,-2.981094,-0.006281,0.100706,0.028633,-0.026142,-0.352584,-0.935415,-0.006573,-0.049912,0.028204,-22.024511,-13.526163,-39.458801,,,,,,,
1504281646.771415,-0.027202,0.361294,-2.980837,-0.014807,0.092264,0.015826,-0.025443,-0.353485,-0.935094,-0.005136,-0.049179,0.030385,-22.024511,-13.526163,-39.458801,,,,,,,
1504281646.781425,-0.026475,0.362165,-2.980755,-0.022309,0.078487,0.003029,-0.024755,-0.354299,-0.934804,-0.002955,-0.048166,0.031194,-21.799368,-13.450602,-39.233765,,,,,,,
1504281646.791434,-0.025837,0.362983,-2.980823,-0.024480,0.063600,-0.010825,-0.024151,-0.355064,-0.934530,-0.002125,-0.047035,0.030584,-21.799368,-13.450602,-39.233765,,,,,,,
1504281646.801444,-0.025211,0.363918,-2.981010,-0.021279,0.056124,-0.020413,-0.023557,-0.355938,-0.934212,-0.000658,-0.049030,0.032876,-22.025076,-13.301172,-39.460480,,,,,,,
1504281646.811454,-0.024548,0.364939,-2.981315,-0.011682,0.049658,-0.026790,-0.022929,-0.356892,-0.933864,0.002375,-0.051143,0.036479,-22.025076,-13.301172,-39.460480,,,,,,,
1504281646.821464,-0.023891,0.365950,-2.981648,-0.017082,0.041175,-0.024652,-0.022307,-0.357837,-0.933518,0.005034,-0.051511,0.036270,-21.949926,-13.450541,-39.609161,,,,,,,
1504281646.831474,-0.023228,0.366768,-2.981903,-0.034186,0.041305,-0.015078,-0.021681,-0.358601,-0.933239,0.007323,-0.050350,0.033001,-21.949926,-13.450541,-39.609161,,,,,,,
1504281646.841483,-0.022614,0.367361,-2.982090,-0.055473,0.046807,-0.014059,-0.021103,-0.359153,-0.933040,0.004044,-0.052056,0.028102,-21.499823,-13.448664,-39.533051,,,,,,,
1504281646.851493,-0.021974,0.367745,-2.982298,-0.074619,0.051229,-0.016236,-0.020503,-0.359512,-0.932915,0.003291,-0.052734,0.026146,-21.499823,-13.448664,-39.533051,,,,,,,
1504281646.861503,-0.021333,0.368059,-2.982533,-0.075675,0.049110,-0.019438,-0.019903,-0.359805,-0.932815,0.003027,-0.052686,0.024459,-21.575186,-13.298990,-39.534363,,,,,,,
1504281646.871513,-0.020722,0.368411,-2.982773,-0.068206,0.046918,-0.020490,-0.019330,-0.360134,-0.932700,0.001813,-0.051274,0.024451,-21.575186,-13.298990,-39.534363,,,,,,,
1504281646.881522,-0.020723,0.369149,-2.983021,-0.010143,-0.034542,-0.024515,-0.019326,-0.360822,-0.932434,0.001229,-0.049655,0.026810,-21.575338,-13.149302,-39.385468,,,,,,,
1504281646.891532,-0.021755,0.370059,-2.983521,-0.046104,-0.147172,-0.051065,-0.020280,-0.361670,-0.932085,0.001497,-0.051003,0.051455,-21.575338,-13.149302,-39.385468,,,,,,,
1504281646.901542,-0.023217,0.371179,-2.984153,-0.053725,-0.172677,-0.057438,-0.021634,-0.362714,-0.931649,0.005383,-0.060656,0.081750,-21.651434,-12.849176,-39.612915,,,,,,,
1504281646.911521,-0.024667,0.371634,-2.984642,-0.069308,-0.118208,-0.052221,-0.022980,-0.363139,-0.931452,-0.011474,-0.045736,0.039286,-21.651434,-12.849176,-39.612915,,,,,,,
1504281646.921531,-0.025876,0.373006,-2.984771,-0.078219,-0.024379,-0.035312,-0.024094,-0.364416,-0.930924,-0.019928,-0.038828,0.034181,-21.951208,-12.850824,-39.463684,,,,,,,
1504281646.931541,-0.025976,0.372807,-2.984854,-0.095634,0.069530,-0.028027,-0.024189,-0.364231,-0.930994,-0.031201,-0.041149,0.005762,-21.951208,-12.850824,-39.463684,,,,,,,
1504281646.941550,-0.025483,0.372551,-2.984919,-0.102754,0.113277,-0.025973,-0.023732,-0.363993,-0.931099,-0.030482,-0.041647,0.010506,-22.026327,-12.851023,-39.538849,,,,,,,
1504281646.951560,-0.024834,0.372124,-2.984981,-0.096343,0.114289,-0.024889,-0.023132,-0.363594,-0.931270,-0.028717,-0.035865,-0.002598,-22.026327,-12.851023,-39.538849,,,,,,,
1504281646.961570,-0.024221,0.371928,-2.985191,-0.078272,0.094976,-0.040827,-0.022562,-0.363412,-0.931355,-0.025610,-0.040275,-0.001506,-21.800528,-13.075312,-39.386597,,,,,,,
1504281646.971580,-0.023274,0.371313,-2.985874,-0.057075,0.058602,-0.070614,-0.021686,-0.362839,-0.931599,-0.023740,-0.040466,0.002507,-21.800528,-13.075312,-39.386597,,,,,,,
1504281646.981589,-0.022686,0.371006,-2.986822,-0.025324,0.012543,-0.092893,-0.021141,-0.362553,-0.931723,-0.019463,-0.043117,0.006339,-21.801321,-12.850000,-39.538269,,,,,,,
1504281646.991599,-0.022564,0.371018,-2.987921,0.006323,-0.039920,-0.104487,-0.021027,-0.362565,-0.931721,-0.020294,-0.049469,0.012883,-21.801321,-12.850000,-39.538269,,,,,,,
1504281647.001609,-0.023388,0.372306,-2.988869,0.037969,-0.086003,-0.103278,-0.021783,-0.363765,-0.931236,-0.020026,-0.049550,0.014046,-21.876730,-12.775049,-39.689026,,,,,,,
1504281647.011619,-0.024127,0.372931,-2.989911,0.066478,-0.119278,-0.096766,-0.022466,-0.364347,-0.930992,-0.021693,-0.048586,0.016976,-21.876730,-12.775049,-39.689026,,,,,,,
1504281647.021629,-0.025010,0.373732,-2.990913,0.080299,-0.124721,-0.095665,-0.023281,-0.365092,-0.930680,-0.023167,-0.048192,0.016892,-21.875448,-13.150492,-39.461243,,,,,,,
1504281647.031638,-0.025765,0.374669,-2.991985,0.094313,-0.112040,-0.104202,-0.023975,-0.365964,-0.930320,-0.025860,-0.045382,0.018012,-21.875448,-13.150492,-39.461243,,,,,,,
1504281647.041648,-0.026915,0.376635,-2.992905,0.099879,-0.088636,-0.110631,-0.025026,-0.367793,-0.929571,-0.025161,-0.041447,0.024114,-22.025747,-13.076014,-39.537140,,,,,,,
1504281647.051658,-0.027217,0.377630,-2.994131,0.094715,-0.072601,-0.119207,-0.025296,-0.368718,-0.929197,-0.026751,-0.043406,0.028852,-22.025747,-13.076014,-39.537140,,,,,,,
1504281647.061668,-0.027396,0.378555,-2.995526,0.086282,-0.070383,-0.136304,-0.025453,-0.369579,-0.928851,-0.025084,-0.042836,0.032977,-22.024847,-13.301462,-39.310455,,,,,,,
1504281647.071677,-0.028124,0.380439,-2.996845,0.077726,-0.079894,-0.144836,-0.026110,-0.371329,-0.928134,-0.020704,-0.040842,0.036334,-22.024847,-13.301462,-39.310455,,,,,,,
1504281647.081687,-0.028918,0.382323,-2.998289,0.084051,-0.096987,-0.154396,-0.026827,-0.373077,-0.927412,-0.017531,-0.038742,0.039870,-21.800863,-13.074854,-39.611603,,,,,,,
1504281647.091697,-0.029639,0.384108,-2.999862,0.071264,-0.101137,-0.161879,-0.027475,-0.374732,-0.926726,-0.013327,-0.037530,0.040434,-21.800863,-13.074854,-39.611603,,,,,,,
1504281647.101707,-0.030231,0.385761,-3.001487,0.057556,-0.085036,-0.166198,-0.028005,-0.376264,-0.926089,-0.013667,-0.035784,0.043521,-22.024511,-13.526163,-39.458801,,,,,,,
1504281647.111716,-0.030611,0.387251,-3.003132,0.042828,-0.060407,-0.166263,-0.028340,-0.377645,-0.925517,-0.014126,-0.033900,0.045649,-22.024511,-13.526163,-39.458801,,,,,,,
1504281647.121726,-0.030686,0.388436,-3.004733,0.015333,-0.027155,-0.159961,-0.028396,-0.378742,-0.925067,-0.014527,-0.031399,0.043750,-22.098379,-13.752253,-39.082245,,,,,,,
1504281647.131736,-0.030435,0.389348,-3.006282,-0.004706,0.003907,-0.154710,-0.028153,-0.379586,-0.924728,-0.013946,-0.029884,0.042907,-22.098379,-13.752253,-39.082245,,,,,,,
1504281647.141746,-0.029937,0.390022,-3.007847,-0.028096,0.013688,-0.153698,-0.027685,-0.380208,-0.924486,-0.009974,-0.027842,0.044176,-22.173788,-13.677286,-39.233002,,,,,,,
1504281647.151725,-0.029245,0.390440,-3.009591,-0.050469,0.008557,-0.166536,-0.027040,-0.380596,-0.924346,-0.003386,-0.028264,0.040908,-22.173788,-13.677286,-39.233002,,,,,,,
1504281647.161735,-0.028496,0.390692,-3.011556,-0.067585,-0.008336,-0.182548,-0.026345,-0.380828,-0.924271,0.002434,-0.030457,0.039215,-21.948767,-13.601587,-39.083008,,,,,,,
1504281647.171745,-0.027894,0.390792,-3.013688,-0.082727,-0.041235,-0.192125,-0.025787,-0.380921,-0.924248,0.006683,-0.029159,0.042488,-21.948767,-13.601587,-39.083008,,,,,,,
1504281647.181754,-0.027617,0.390733,-3.015876,-0.095830,-0.080554,-0.193148,-0.025533,-0.380867,-0.924277,0.008916,-0.028176,0.041068,-21.873495,-13.751093,-39.156677,,,,,,,
1504281647.191764,-0.027797,0.390582,-3.018045,-0.094056,-0.125326,-0.190933,-0.025700,-0.380727,-0.924330,0.008335,-0.025676,0.038054,-21.873495,-13.751093,-39.156677,,,,,,,
1504281647.201774,-0.028435,0.390270,-3.020178,-0.095498,-0.171139,-0.187655,-0.026294,-0.380438,-0.924433,0.008456,-0.018503,0.036585,-21.948050,-13.752024,-38.856873,,,,,,,
1504281647.211784,-0.029374,0.389906,-3.022303,-0.087195,-0.198916,-0.184392,-0.027166,-0.380101,-0.924546,0.011236,-0.014384,0.032960,-21.948050,-13.752024,-38.856873,,,,,,,
1504281647.221793,-0.030233,0.389562,-3.024438,-0.081681,-0.179776,-0.188689,-0.027964,-0.379784,-0.924653,0.011988,-0.011620,0.035706,-21.948614,-13.751276,-39.231873,,,,,,,
1504281647.231803,-0.030527,0.389231,-3.026728,-0.087643,-0.132828,-0.200527,-0.028240,-0.379477,-0.924770,0.015849,-0.008005,0.042507,-21.948614,-13.751276,-39.231873,,,,,,,
1504281647.241813,-0.030235,0.388714,-3.029187,-0.122533,-0.098433,-0.208126,-0.027975,-0.378999,-0.924974,0.022863,-0.012358,0.044740,-22.098501,-13.752100,-39.157227,,,,,,,
1504281647.251823,-0.029973,0.387428,-3.031521,-0.210298,-0.119046,-0.184765,-0.027747,-0.377809,-0.925468,0.023307,-0.013381,0.034385,-22.098501,-13.752100,-39.157227,,,,,,,
1504281647.261832,-0.029731,0.384644,-3.033564,-0.278091,-0.053493,-0.178595,-0.027554,-0.375229,-0.926522,0.006299,0.009919,-0.000449,-21.798040,-13.975611,-39.229828,,,,,,,
1504281647.271842,-0.028250,0.382219,-3.035735,-0.297066,-0.005416,-0.146701,-0.026208,-0.372980,-0.927469,0.046258,-0.017752,0.026834,-21.798040,-13.975611,-39.229828,,,,,,,
1504281647.281852,-0.027044,0.380583,-3.037386,-0.303557,-0.000065,-0.116842,-0.025106,-0.371462,-0.928109,0.031957,-0.065321,0.039009,-22.174170,-13.527292,-39.234131,,,,,,,
1504281647.291862,-0.026526,0.377668,-3.038689,-0.286466,0.005118,-0.112552,-0.024654,-0.368753,-0.929200,0.020351,-0.039541,0.006166,-22.174170,-13.527292,-39.234131,,,,,,,
1504281647.301871,-0.025902,0.375199,-3.039935,-0.236234,0.018553,-0.108219,-0.024098,-0.366458,-0.930122,0.022084,-0.007016,0.006859,-22.174063,-13.527445,-39.159119,,,,,,,
1504281647.311881,-0.025289,0.373321,-3.041087,-0.175465,0.018043,-0.099574,-0.023544,-0.364709,-0.930824,0.012772,-0.003149,0.011222,-22.174063,-13.527445,-39.159119,,,,,,,
1504281647.321891,-0.024505,0.372139,-3.042168,-0.115828,0.013275,-0.084521,-0.022825,-0.363608,-0.931272,0.011885,-0.005196,0.002088,-22.175070,-13.301844,-39.460846,,,,,,,
1504281647.331901,-0.024174,0.371482,-3.042989,-0.051981,-0.001115,-0.073711,-0.022523,-0.362997,-0.931518,0.009797,-0.006372,0.003738,-22.175070,-13.301844,-39.460846,,,,,,,
1504281647.341911,-0.024120,0.371319,-3.043750,-0.008491,-0.030249,-0.069315,-0.022474,-0.362845,-0.931579,0.013990,-0.009851,0.008895,-21.874929,-13.225946,-39.235626,,,,,,,
1504281647.351920,-0.024382,0.371395,-3.044555,0.008380,-0.061280,-0.078837,-0.022717,-0.362915,-0.931545,0.018201,-0.015960,0.007915,-21.874929,-13.225946,-39.235626,,,,,,,
1504281647.361930,-0.024346,0.371956,-3.045687,0.012573,-0.080479,-0.093745,-0.022679,-0.363438,-0.931342,0.020482,-0.019100,0.006507,-21.650274,-13.224482,-39.460114,,,,,,,
1504281647.371940,-0.024775,0.372005,-3.046779,-0.001251,-0.081420,-0.104441,-0.023078,-0.363484,-0.931314,0.019065,-0.021586,0.005991,-21.650274,-13.224482,-39.460114,,,,,,,
1504281647.381950,-0.025054,0.371856,-3.047958,-0.023496,-0.065246,-0.110913,-0.023339,-0.363345,-0.931362,0.016411,-0.022641,0.003430,-22.248938,-13.752176,-39.457642,,,,,,,
1504281647.391959,-0.025069,0.371399,-3.049134,-0.056363,-0.037273,-0.107817,-0.023358,-0.362919,-0.931528,0.018109,-0.021984,0.000437,-22.248938,-13.752176,-39.457642,,,,,,,
1504281647.401939,-0.024435,0.371057,-3.050366,-0.079643,-0.007254,-0.097240,-0.022770,-0.362601,-0.931666,0.016148,-0.021234,-0.000371,-21.874701,-13.450495,-39.458984,,,,,,,
1504281647.411948,-0.023868,0.370204,-3.051336,-0.091122,0.032256,-0.085588,-0.022249,-0.361805,-0.931988,0.016069,-0.024319,-0.003421,-21.874701,-13.450495,-39.458984,,,,,,,
1504281647.421958,-0.022530,0.369767,-3.052376,-0.094033,0.071701,-0.079262,-0.021006,-0.361399,-0.932175,0.015574,-0.026159,-0.000076,-22.250418,-13.301737,-39.686005,,,,,,,
1504281647.431968,-0.020918,0.369343,-3.053354,-0.085248,0.103596,-0.077171,-0.019506,-0.361002,-0.932361,0.013922,-0.023168,0.001437,-22.250418,-13.301737,-39.686005,,,,,,,
1504281647.441978,-0.019107,0.369032,-3.054340,-0.070351,0.118265,-0.079272,-0.017819,-0.360712,-0.932507,0.014325,-0.021093,0.001644,-21.800222,-13.150461,-39.311035,,,,,,,
1504281647.451987,-0.017274,0.368828,-3.055395,-0.056539,0.106437,-0.085636,-0.016111,-0.360523,-0.932611,0.017012,-0.019284,0.001657,-21.800222,-13.150461,-39.311035,,,,,,,
1504281647.461997,-0.015506,0.368648,-3.056547,-0.045999,0.087176,-0.089857,-0.014464,-0.360354,-0.932703,0.021040,-0.015805,-0.001150,-21.800604,-13.224710,-39.685455,,,,,,,
1504281647.472007,-0.013980,0.368569,-3.057669,-0.034495,0.060438,-0.085525,-0.013041,-0.360281,-0.932753,0.022333,-0.015314,-0.000643,-21.800604,-13.224710,-39.685455,,,,,,,
1504281647.482017,-0.012654,0.368556,-3.058738,-0.023992,0.043297,-0.079077,-0.011804,-0.360269,-0.932774,0.023462,-0.014243,-0.001293,-21.575613,-12.999445,-39.311584,,,,,,,
1504281647.492027,-0.011490,0.368636,-3.059669,-0.010213,0.038911,-0.067308,-0.010718,-0.360343,-0.932758,0.022345,-0.011193,0.001301,-21.575613,-12.999445,-39.311584,,,,,,,
1504281647.502036,-0.010415,0.368890,-3.060439,0.004744,0.048367,-0.055561,-0.009715,-0.360581,-0.932678,0.017619,-0.010086,0.005508,-21.650274,-13.224482,-39.460114,,,,,,,
1504281647.512046,-0.009301,0.369342,-3.061091,0.026166,0.063103,-0.048081,-0.008674,-0.361002,-0.932525,0.014015,-0.009924,0.008727,-21.650274,-13.224482,-39.460114,,,,,,,
1504281647.522056,-0.008086,0.369901,-3.061615,0.031576,0.080096,-0.035295,-0.007539,-0.361523,-0.932333,0.013749,-0.009555,0.010748,-21.649847,-13.299784,-39.309540,,,,,,,
1504281647.532066,-0.006825,0.370725,-3.062006,0.046522,0.087422,-0.024610,-0.006361,-0.362291,-0.932043,0.012403,-0.014280,0.014654,-21.649847,-13.299784,-39.309540,,,,,,,
1504281647.542075,-0.005638,0.371538,-3.062306,0.041011,0.071474,-0.013920,-0.005253,-0.363049,-0.931755,0.015355,-0.013996,0.015968,-21.800421,-13.075449,-39.311584,,,,,,,
1504281647.552085,-0.004757,0.372194,-3.062554,0.020390,0.031146,-0.007484,-0.004431,-0.363660,-0.931521,0.019095,-0.018329,0.009021,-21.800421,-13.075449,-39.311584,,,,,,,
1504281647.562095,-0.004268,0.372631,-3.062820,-0.007660,-0.010177,-0.010665,-0.003975,-0.364067,-0.931364,0.020897,-0.024986,0.002119,-21.350042,-13.447687,-39.682678,,,,,,,
1504281647.572105,-0.004079,0.372869,-3.063185,-0.029203,-0.043020,-0.021322,-0.003798,-0.364289,-0.931278,0.021987,-0.027862,0.000172,-21.350042,-13.447687,-39.682678,,,,,,,
1504281647.582114,-0.004177,0.372935,-3.063669,-0.042127,-0.067406,-0.035181,-0.003890,-0.364350,-0.931254,0.018325,-0.027297,-0.001760,-21.274893,-13.372797,-39.458069,,,,,,,
1504281647.592124,-0.004650,0.372834,-3.064195,-0.048705,-0.093984,-0.041552,-0.004331,-0.364256,-0.931289,0.012082,-0.024111,-0.006364,-21.274893,-13.372797,-39.458069,,,,,,,
